WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung
0;Nord: Rechts;0;0,0;0;0,0;0,0
1;Nord: Gerade;0;0,0;0;0,0;0,0
2;Nord: Links;0;0,0;0;0,0;0,0
3;Ost: Rechts;0;0,23;3;18,0;9,53
4;Ost: Gerade;0;0,41;5;15,0;13,39
5;Ost: Links;0;0,0;0;0,0;0,0
6;Süd: Rechts;0;0,0;0;0,0;0,0
7;Süd: Gerade;0;0,0;0;0,0;0,0
8;Süd: Links;0;0,0;0;0,0;0,0
9;West: Rechts;0;0,0;0;0,0;0,0
10;West: Gerade;3;1,16;5;18,0;39,61
11;West: Links;0;0,63;4;18,0;19,88



Kreuzungs-ID: 13; Kreuzungs-Name: Ampel13
Daten der vorgelagerten WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Vorgelagert-Nord;11;0,2;11;13,0;2,15;0,06
1;Vorgelagert-Ost ;0;0,0;0;0,0;0,0;0,0
2;Vorgelagert-Süd ;0;0,2;6;19,0;0,31;0,0
3;Vorgelagert-West;0;0,0;0;0,0;0,0;0,0

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung
0;Nord: Rechts;0;0,37;4;30,0;12,2
1;Nord: Gerade;3;1,21;5;26,0;42,07
2;Nord: Links;0;0,76;4;32,0;22,43
3;Ost: Rechts;0;0,0;0;0,0;0,0
4;Ost: Gerade;0;0,0;0;0,0;0,0
5;Ost: Links;0;0,0;0;0,0;0,0
6;Süd: Rechts;0;0,97;4;39,0;29,46
7;Süd: Gerade;0;1,12;5;27,0;37,34
8;Süd: Links;0;0,19;2;29,0;5,2
9;West: Rechts;0;0,07;2;23,0;1,8
10;West: Gerade;0;0,02;1;22,0;0,77
11;West: Links;0;0,12;2;23,0;4,55



Kreuzungs-ID: 14; Kreuzungs-Name: Ampel14
Daten der vorgelagerten WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Vorgelagert-Nord;0;0,55;7;21,0;9,05;0,0
1;Vorgelagert-Ost ;0;0,0;0;0,0;0,0;0,0
2;Vorgelagert-Süd ;95;9,05;95;16,0;10,57;0,86
3;Vorgelagert-West;0;0,0;0;0,0;0,0;0,0

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung
0;Nord: Rechts;0;2,07;6;52,0;68,66
1;Nord: Gerade;0;1,02;5;28,0;35,09
2;Nord: Links;0;0,0;0;0,0;0,0
3;Ost: Rechts;0;0,0;0;0,0;0,0
4;Ost: Gerade;0;0,0;0;0,0;0,0
5;Ost: Links;0;0,0;0;0,0;0,0
6;Süd: Rechts;0;0,0;0;0,0;0,0
7;Süd: Gerade;3;0,53;4;23,0;18,32
8;Süd: Links;0;0,76;4;30,0;25,91
9;West: Rechts;0;0,0;0;0,0;0,0
10;West: Gerade;0;0,0;0;0,0;0,0
11;West: Links;0;0,0;0;0,0;0,0



Kreuzungs-ID: 15; Kreuzungs-Name: Ampel15
Daten der vorgelagerten WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Vorgelagert-Nord;0;0,0;0;0,0;0,0;0,0
1;Vorgelagert-Ost ;0;7,83;32;101,0;28,76;2,07
2;Vorgelagert-Süd ;1001;468,34;1001;2103,0;3801,23;97,99
3;Vorgelagert-West;0;0,0;0;0,0;0,0;0,0

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung
0;Nord: Rechts;0;0,0;0;0,0;0,0
1;Nord: Gerade;0;0,0;0;0,0;0,0
2;Nord: Links;0;0,0;0;0,0;0,0
3;Ost: Rechts;0;2,97;5;167,0;101,12
4;Ost: Gerade;0;1,23;3;136,0;36,58
5;Ost: Links;0;2,52;5;144,0;88,86
6;Süd: Rechts;2;3,24;5;2057,0;106,57
7;Süd: Gerade;0;2,76;5;2118,0;90,01
8;Süd: Links;0;1,31;2;2455,0;46,9
9;West: Rechts;0;0,0;0;0,0;0,0
10;West: Gerade;0;0,0;0;0,0;0,0
11;West: Links;0;0,0;0;0,0;0,0



Kreuzungs-ID: 16; Kreuzungs-Name: Ampel16
Daten der vorgelagerten WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Vorgelagert-Nord;0;0,0;0;0,0;0,0;0,0
1;Vorgelagert-Ost ;0;0,3;7;20,0;1,56;0,0
2;Vorgelagert-Süd ;0;0,0;0;0,0;0,0;0,0
3;Vorgelagert-West;29;10,94;30;129,0;54,13;23,59

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung
0;Nord: Rechts/Gerade;0;0,02;1;17,0;0,82
1;Nord: Links;0;0,1;2;47,0;3,02
2;Ost: Rechts/Gerade;0;1,26;5;25,0;41,44
3;Ost: Links;0;0,0;0;0,0;0,0
4;Süd: Rechts/Gerade;0;0,0;0;0,0;0,0
5;Süd: Links;0;0,0;0;0,0;0,0
6;West: Rechts/Gerade;5;3,01;5;140,0;98,92
7;West: Links;0;1,34;3;94,0;41,0



Kreuzungs-ID: 17; Kreuzungs-Name: Ampel17
Daten der vorgelagerten WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Vorgelagert-Nord;0;0,83;7;25,0;6,85;0,0
1;Vorgelagert-Ost ;0;0,0;0;0,0;0,0;0,0
2;Vorgelagert-Süd ;0;0,0;0;0,0;0,0;0,0
3;Vorgelagert-West;0;0,0;0;0,0;0,0;0,0

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung
0;Nord: Rechts/Gerade;0;2,11;5;47,0;71,76
1;Nord: Links;0;0,81;3;27,0;25,46
2;Ost: Rechts/Gerade;0;0,0;0;0,0;0,0
3;Ost: Links;0;0,0;0;0,0;0,0
4;Süd: Rechts/Gerade;0;0,0;0;0,0;0,0
5;Süd: Links;0;0,0;0;0,0;0,0
6;West: Rechts/Gerade;0;0,0;0;0,0;0,0
7;West: Links;0;0,0;0;0,0;0,0



Kreuzungs-ID: 18; Kreuzungs-Name: Ampel18
Daten der vorgelagerten WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Vorgelagert-Nord;0;0,0;0;0,0;0,0;0,0
1;Vorgelagert-Ost ;0;0,0;0;0,0;0,0;0,0
2;Vorgelagert-Süd ;0;0,04;5;6,0;0,07;0,0
3;Vorgelagert-West;0;0,0;0;0,0;0,0;0,0

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung
0;Nord: Rechts/Gerade;0;0,0;0;0,0;0,0
1;Nord: Links;0;0,0;0;0,0;0,0
2;Ost: Rechts/Gerade;0;0,0;0;0,0;0,0
3;Ost: Links;0;0,0;0;0,0;0,0
4;Süd: Rechts/Gerade;0;0,69;5;22,0;22,4
5;Süd: Links;0;0,47;4;15,0;14,63
6;West: Rechts/Gerade;0;0,0;0;0,0;0,0
7;West: Links;0;0,0;0;0,0;0,0



Kreuzungs-ID: 19; Kreuzungs-Name: Ampel19
Daten der vorgelagerten WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Vorgelagert-Nord;0;0,23;7;45,0;0,25;0,0
1;Vorgelagert-Ost ;0;0,0;0;0,0;0,0;0,0
2;Vorgelagert-Süd ;710;268,98;710;908,0;2212,76;96,65
3;Vorgelagert-West;30;1,42;30;0,0;4,57;0,0

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung
0;Nord: Rechts/Gerade;0;1,0;5;43,0;30,91
1;Nord: Links;0;0,0;0;0,0;0,0
2;Ost: Rechts/Gerade;0;0,0;0;0,0;0,0
3;Ost: Links;0;0,0;0;0,0;0,0
4;Süd: Rechts/Gerade;3;2,68;5;915,0;91,33
5;Süd: Links;0;3,06;5;922,0;105,33
6;West: Rechts/Gerade;0;0,33;3;23,0;10,26
7;West: Links;4;0,26;4;21,0;8,44



Kreuzungs-ID: 20; Kreuzungs-Name: Ampel20
Daten der vorgelagerten WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Vorgelagert-Nord;0;0,02;2;6,0;0,01;0,0
1;Vorgelagert-Ost ;0;0,0;0;0,0;0,0;0,0
2;Vorgelagert-Süd ;34;0,91;34;15,0;1,97;0,0
3;Vorgelagert-West;0;0,0;0;0,0;0,0;0,0

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung
0;Nord: Rechts;0;0,0;0;0,0;0,0
1;Nord: Gerade;0;0,59;4;16,0;20,32
2;Nord: Links;0;0,25;3;16,0;7,96
3;Ost: Rechts;0;0,0;0;0,0;0,0
4;Ost: Gerade;0;0,0;0;0,0;0,0
5;Ost: Links;0;0,0;0;0,0;0,0
6;Süd: Rechts;0;0,58;4;23,0;18,21
7;Süd: Gerade;4;0,46;4;15,0;15,26
8;Süd: Links;0;0,0;0;0,0;0,0
9;West: Rechts;0;0,0;0;0,0;0,0
10;West: Gerade;0;0,0;0;0,0;0,0
11;West: Links;0;0,0;0;0,0;0,0



Kreuzungs-ID: 21; Kreuzungs-Name: Ampel21
Daten der vorgelagerten WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Vorgelagert-Nord;0;0,37;6;41,0;0,95;0,0
1;Vorgelagert-Ost ;0;0,0;0;0,0;0,0;0,0
2;Vorgelagert-Süd ;627;327,95;627;1761,0;2678,08;94,61
3;Vorgelagert-West;746;378,0;746;1950,0;3076,95;97,98

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung
0;Nord: Rechts;0;0,82;4;58,0;26,85
1;Nord: Gerade;0;0,71;4;58,0;21,51
2;Nord: Links;0;0,99;4;57,0;35,22
3;Ost: Rechts;0;0,0;0;0,0;0,0
4;Ost: Gerade;0;0,0;0;0,0;0,0
5;Ost: Links;0;0,0;0;0,0;0,0
6;Süd: Rechts;4;3,25;5;1710,0;103,86
7;Süd: Gerade;1;2,22;4;1717,0;73,58
8;Süd: Links;2;2,71;5;1809,0;94,13
9;West: Rechts;2;3,02;5;1891,0;103,53
10;West: Gerade;0;2,38;5;1972,0;75,69
11;West: Links;3;2,78;5;2019,0;85,48



Kreuzungs-ID: 22; Kreuzungs-Name: Vorfahrt22

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Nord;0;0,01;2;3,0;0,02;0,0
1;Ost;0;0,0;0;0,0;0,0;0,0
2;Süd;0;0,03;3;6,0;0,13;0,0
3;West;0;0,0;0;0,0;0,0;0,0



Kreuzungs-ID: 23; Kreuzungs-Name: Kreisverkehr23

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Nord;2;0,44;6;33,0;3,61;0,0
1;Ost;0;0,07;2;9,0;0,59;0,0
2;Süd;0;0,89;4;71,0;5,38;0,0
3;West;843;353,95;843;1343,0;2273,79;94,93



Kreuzungs-ID: 24; Kreuzungs-Name: Kreisverkehr24

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Nord;15;2,25;15;95,0;15,76;0,0
1;Ost;85;21,91;85;392,0;27,74;0,1
2;Süd;0;4,86;18;98,0;35,48;8,03
3;West;800;243,51;800;280,0;1616,8;78,8



Kreuzungs-ID: 25; Kreuzungs-Name: Kreisverkehr25

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Nord;66;13,39;66;163,0;23,32;0,09
1;Ost;910;346,97;910;885,0;2330,67;94,68
2;Süd;8;1,62;9;50,0;18,87;0,11
3;West;27;13,87;27;161,0;65,96;28,55



Kreuzungs-ID: 27; Kreuzungs-Name: Ampel27
Daten der vorgelagerten WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung;proz. Stau
0;Vorgelagert-Nord;0;0,0;0;0,0;0,0;0,0
1;Vorgelagert-Ost ;0;0,0;0;0,0;0,0;0,0
2;Vorgelagert-Süd ;0;0,0;0;0,0;0,0;0,0
3;Vorgelagert-West;17;11,79;23;113,0;96,56;53,1

Daten der WS:
WS-ID;Beschreibung;Länge;durchs. Länge;max Länge;durchs. Wartezeit;proz. Straßenauslastung
0;Nord: Rechts/Gerade;0;0,26;3;31,0;8,87
1;Nord: Links;0;0,14;3;26,0;4,5
2;Ost: Rechts/Gerade;0;0,0;0;0,0;0,0
3;Ost: Links;0;0,0;0;0,0;0,0
4;Süd: Rechts/Gerade;0;0,18;2;27,0;5,13
5;Süd: Links;0;0,32;4;30,0;11,74
6;West: Rechts/Gerade;5;3,49;5;155,0;117,29
7;West: Links;0;2,23;5;142,0;69,26



