;ADVANTEST CORP;AJINOMOTO CO;ALL NIPPON AIRWAYS Y50;ASAHI BANK;ASAHI BREWERIES;ASAHI CHEMICAL IND CO;ASAHI GLASS CO;BANK TOKYO-MITSUBISHI;BRIDGESTONE CORP;CANON INC;CASIO COMPUTER CO;CITIZEN WATCH CO;DAI NIPPON PRINTING CO;DAI-ICHI KANGYO BANK Y50;DAIWA SECURITIES GROUP;DENSO CORP;FANUC;FUJI BANK;FUJI PHOTO FILM CO;FUJITSU;HITACHI;HONDA MOTOR CO;INDUSTRIAL BANK OF JAPAN;ITO-YOKADO CO;JAPAN AIRCRAFT MFG CO;JUSCO CO;KANSAI ELECTRIC POWER CO;KAO CORP;KAWASAKI STEEL CORP;KIRIN BREWERY CO;KOMATSU;KYOCERA CORP;MARUI CO;MATSUSHITA ELECT IND'L;MATSUSHITA ELECTRIC WORKS Y50;MINOLTA Y50;MITSUBISHI CORP;MITSUBISHI ELECTRIC CORP;MITSUBISHI ESTATE CO;MITSUBISHI HEAVY IND;MITSUBISHI TRUST;MITSUI & CO;MITSUI FUDOSAN CO;MURATA MANUFACTURING CO;NEC CORP;NIKKO SECURITIES Y50;NINTENDO CO;NIPPON EXPRESS CO;NIPPON STEEL CORP;NIPPON TELEVISION NETWORK CORP Y500;NISSAN MOTOR CO;NOMURA SECURITIES CO;OJI PAPER CO;ORIX CORP;OSAKA GAS CO;RICOH Y50;ROHM CO;SAKURA BANK;SANKYO CO;SANWA BANK;SANYO ELECTRIC CO;SECOM CO;SEKISUI HOUSE;SEVEN-ELEVEN JAPAN NPV;SHARP CORP;SHIN-ETSU CHEMICAL CO;SHISEIDO CO;SONY CORP;SUMITOMO BANK;SUMITOMO CHEMICAL CO;SUMITOMO CORP;SUMITOMO ELECTRIC IND;TAISHO PHARMACEUTICAL CO;TAKEDA CHEMICAL IND;TDK CORP Y50;TOKAI BANK;TOKIO MARINE & FIRE;TOKYO ELECTRIC POWER CO;TOKYO ELECTRON;TOKYO GAS CO;TOPPAN PRINTING CO;TOSHIBA CORP;TOYOTA MOTOR CORP;YAMANOUCHI PHARM.;YAMATO TRANSPORT CO;YASUDA FIRE & MARINE INS Y50
3108931200000;790,2;857,7;563,2;378,9;1420,2;483,5;389,5;549;1920,6;2723,8999;1125,9;900,3;1146,2;404,4;370,2;1629;3074,5;215,3;2212,1001;1092,5;563,6;1327,3;501,7;3976,8999;32,9;797;1114,9;2405,6001;425,4;650,7;357,7;2080,8;1053,1;569;490,4;1135,9;334,9;353,4;372,3;385,6;805,9;268,1;394,6;5007,6001;808,9;346,9;8093,5;573,5;359;6294,3999;214,8;521,7;286,6;1298,5;696,6;1136,3;622,4;210,8;3271;477,9;438,1;6533,2998;429,3;6801,2998;1207,7;2133,2;554,6;542,8;536,1;497,3;379,5;1104,8;2187,2;2399,1001;2758;474,1;547,2;929,5;1327,9;495,2;1137,1;774,3;2039,3;3973,5;1223,6;375,9
3109017600000;783,1;859,7;562;379,5;1444,5;478;387;556,9;1914,8;2766,5;1116,6;887,2;1173,5;397,4;363,8;1656,2;3068,2;211,1;2190;1101,4;563,6;1332,6;487,7;4056;32,3;801,4;1124,1;2400;435,1;641,5;349;2062,6001;1080,6;576,7;496,3;1148,6;337,7;347,9;393,5;387;819,8;274,3;413,1;5029,3999;808,3;357,6;8030,7998;595,3;368,8;6272;213,4;524,2;293,8;1317,7;682,2;1131;624,7;211,3;3323,3999;476,1;448,7;6655,1001;431,9;6840,1001;1224,3;2178,3999;543,7;545,5;541,4;487,6;394,8;1105,6;2207,3999;2419;2784,5;485,2;544,5;933;1275,7;490,3;1150,9;773;2039,3;3952,7;1209,7;375,3
3109104000000;745,6;838,8;550,1;360,2;1434,3;469,8;381,9;554,4;1926,4;2783,5;1102,1;868,7;1181;391,3;360,8;1669,8;3068,2;206,9;2229,7;1100,7;579,4;1353,7;484,2;4067,3;31,3;782;1121,8;2444,6001;418,9;624,1;338,7;2074,8;1078,1;579,3;501,4;1154,9;333,5;342,3;394,9;390,5;788,7;278,1;413,8;5116,7002;807,6;343,7;8030,7998;595,3;360,4;6444,2998;212,9;524,2;286,2;1313,6;676;1138,5;643,5;211,9;3396,8;468,4;443,4;6614,5;434,2;6801,2998;1196,7;2142,3;541,3;554,9;533,4;481,1;399,6;1113,3;2215,5;2471,8;2829,6001;484,6;545,3;927,8;1182,9;487,1;1170,6;765;2033,5;4063,5;1203,5;374,1
3109190400000;743,6;810,2;545,3;359,6;1421;457,1;376,3;534,5;1874,2;2706,8999;1080,9;867,2;1156,1;371,5;341,4;1608,6;3004,8999;205,5;2185,6001;1097;557,3;1364,3;469,6;3909,1001;30,8;762,6;1103,5;2422,3;417,3;631,2;333,1;2083,8999;1058,1;576,7;492,1;1142,2;313,6;340,1;378,5;385,6;745,1;269,8;397,1;5116,7002;806,4;331,3;8187,6001;590,2;354,8;6436,7998;214,8;511,8;270,8;1317,7;676;1129,5;645,7;206,2;3396,8;450,7;427,4;6517,1001;433,1;6599,8999;1194,5;2142,3;538,2;550,5;513,4;459,5;397,5;1108,7;2191,2;2452;2784,5;471,1;539,9;915,7;1191,6;475,7;1179,3;714,2;1987,6;4028,8;1198,8;374,1
3109449600000;740,6;822,8;547,7;363,6;1435,9;471,7;385,9;546,8;1938,1;2740,8999;1097,9;862,6;1171;384,7;352,6;1635,8;3004,8999;209;2269,3999;1098,4;564,9;1361,6;483,6;4010,8;30,3;764,1;1098,9;2433,3999;436,7;630,2;344,3;2099,1001;1058,1;585,7;494,2;1130,9;317,5;341,2;381,4;391,2;772,2;280,2;398,8;5116,7002;805,8;337,8;8187,6001;606,2;354,8;6429,2998;220,6;508,3;274;1331,4;661,7;1125,8;653,8;214,2;3407,3;469,9;431,7;6549,5;433,8;6801,2998;1196,7;2146,8;536,2;565,7;530,8;456,2;394,3;1124,2;2215,5;2419;2805,7;486,5;546,4;927,8;1203,2;462,7;1153,1;724,9;2039,3;4001,2;1190,3;385,2
3109536000000;734,5;828,4;544,1;363,6;1442,2;488,1;386,5;554,4;1938,1;2758;1098,7;847,2;1171;392,2;352,6;1632,4;3068,2;217,4;2273,8;1106,6;563,6;1385,4;497;4146,3999;30,3;762,6;1110,4;2433,3999;444,8;653,7;358,2;2086,8999;1065,6;590,9;495,1;1122,1;322,8;339;380;397,5;792;275,7;395,7;5204;803,3;336,7;8375,7998;601,1;363,2;6579,2002;225,4;503,7;279,8;1335,5;682,2;1135,5;653,3;211,3;3512,1001;473,9;436;6509;436,8;6909,7998;1200;2137,8;553,2;560,7;538,7;462,7;393,8;1132,7;2280,2;2438,8;2816,3;501,8;549,8;933;1200,3;479;1162,6;753;2045;4077,3;1193,4;385,2
3109622400000;743,6;845,8;556;350,3;1450;487,2;387;561,3;2007,7;2809;1093,6;864,9;1173,5;384,7;357,9;1618,8;3093,5;218,2;2313,3999;1131,1;573,1;1390,6;474,9;4039;30,3;791;1098,9;2478;436,7;658,8;349;2096,1001;1098,1;602,5;492,5;1166,2;339,5;339;393,2;404,6;812,5;280,2;397,4;5204;806,4;342,1;8532,7002;591,7;364,6;6594,2002;229,3;514,9;284,8;1345,1;700,7;1153,4;666,7;205,6;3501,6001;474,3;442,3;6671,2998;445,5;6917,5;1224,3;2124,2;557,6;577,3;539,5;483,3;394,8;1143,6;2280,2;2498,3;2856,1001;492,6;549,8;931,3;1214,8;495,2;1174,2;781;2045;4056,5;1205,8;401,5
3109708800000;748,7;863,9;552,5;345,6;1434,3;489,9;384,9;561,3;2054,1001;2809;1098,7;895,6;1183,5;381,9;367,3;1618,8;3169,3999;214,6;2322,2;1166,8;552,8;1451,3;469;4084,2;30,5;802,9;1082,9;2505,8;431,8;663,4;351,5;2114,3;1098,1;606,4;502,2;1175,1;313,6;334,5;391,4;405,3;807,9;281,2;389,4;5204;828,8;339,9;8871,5;596,7;367,4;6481,7998;229,3;523,2;261,8;1321,8;698,6;1186,3;683,7;205,6;3564,5;474,6;442,3;6517,1001;451,9;6855,6001;1227,6;2124,2;559;588,5;537,2;481,1;387,4;1136,6;2316,6001;2531,3;2890,6001;501,8;548,3;929,5;1261,2;482,2;1174,2;786,3;2045;4056,5;1226;405,6
3109795200000;750,7;843,7;553,7;341,6;1406,9;472,6;381,9;561,6;2001,9;2809;1093,6;898,7;1161,1;384,2;368,5;1588,2;3156,7;209,7;2322,2;1172,8;563,6;1440,8;469,6;4067,3;30,8;791;1092,1;2500,2;430,2;654,2;342,3;2175,1001;1083,1;607,7;500,5;1163,7;322,8;344,5;383,2;401,1;803,2;277,8;391,1;5204;830,1;337,8;8959,2998;573,5;363,2;6601,7002;229,8;520,1;273,1;1387,5;676;1189,3;682,9;202,8;3512,1001;465,1;445,5;6533,2998;441;6816,7998;1203,3;2106,1001;546,7;588,5;529,7;478,9;379,5;1105,6;2409,6001;2511,5;2946,3;498,8;544,1;927,8;1252,5;472,5;1164,7;787,7;2056,5;3987,3;1212;403,9
3110054400000;750,7;843,7;553,7;341,6;1406,9;472,6;381,9;561,6;2001,9;2809;1093,6;898,7;1161,1;384,2;368,5;1588,2;3156,7;209,7;2322,2;1172,8;563,6;1440,8;469,6;4067,3;30,8;791;1092,1;2500,2;430,2;654,2;342,3;2175,1001;1083,1;607,7;500,5;1163,7;322,8;344,5;383,2;401,1;803,2;277,8;391,1;5204;830,1;337,8;8959,2998;573,5;363,2;6601,7002;229,8;520,1;273,1;1387,5;676;1189,3;682,9;202,8;3512,1001;465,1;445,5;6533,2998;441;6816,7998;1203,3;2106,1001;546,7;588,5;529,7;478,9;379,5;1105,6;2409,6001;2511,5;2946,3;498,8;544,1;927,8;1252,5;472,5;1164,7;787,7;2056,5;3987,3;1212;403,9
3110140800000;736,5;847,2;574;337;1430,4;478,9;379,4;558;1996,1;2809;1092,8;915,6;1128,8;379;379;1629;3232,7;205,8;2313,3999;1183,9;566,8;1427,6;469,6;4010,8;30,5;782;1114,9;2511,3999;430,2;654,2;354,1;2159,8999;1090,6;607,7;500,5;1154,9;323,9;353,4;387,3;392,6;790;278,4;395,7;5182,2002;846,9;332,4;8877,7998;572,1;361,8;6646,6001;234,1;527;275,3;1423,1;688,4;1185,6;693,6;196,5;3449,2;470,6;451,9;6476,5;438;6739,3999;1191,2;2115,2;540,6;599,2;528,5;485,4;392,7;1097,8;2340,8;2471,8;2970,2;496,9;544,5;912,3;1223,5;487,1;1179,3;785;2039,3;3987,3;1217,4;408
3110227200000;721,4;826,3;552,5;329;1412,4;457,1;372,8;541,7;2001,9;2706,8999;1092,8;914,1;1108,9;366,3;370,8;1601,8;3213,7;199,5;2300,2;1173,5;559,8;1398,6;456,8;3954,3;30,5;755,2;1101,2;2478;409,2;645;359,2;2190,3999;1040,5;596,1;494,2;1153,6;314;342,3;370,3;376,4;744,4;268,1;388,3;5182,2002;836,3;325,4;8708,4004;559;353,5;6579,2002;227,8;519,8;270,8;1404;663,7;1160,2;684,6;186,8;3501,6001;445,2;439,1;6444;438,7;6747,1001;1148,2;2115,2;530,7;595,2;510;463,8;376,9;1089,3;2324,7;2438,8;2943,6001;482,1;539,9;920,9;1168,4;482,2;1165,5;754,3;2016,3;3959,6001;1203,5;402,7
3110313600000;734,5;822,8;552,5;324,4;1405,3;459,8;372,8;519,2;1943,9;2732,3999;1073,2;901;1118,8;368,2;365,5;1574,6;3137,8;200,6;2309;1178;547,8;1398,6;456,2;3897,8;30,3;758,2;1108,1;2516,8999;417,3;654,2;352,6;2245,1001;1040,5;592,2;491,2;1161,2;310,5;341,2;357,4;372,9;708;260,2;383,5;5182,2002;842,5;322,2;8595,4004;555,4;350,7;6616,7002;226,9;513,3;271,7;1424,5;688,4;1158,7;675,7;185,6;3543,5;443,4;434,9;6590,1001;430,4;6584,3999;1131,6;2151,3;529,7;584;504;455,1;366,4;1093,9;2320,6001;2432,2;2874,7;482,8;540,7;914;1168,4;490,3;1186,6;762,3;2016,3;3987,3;1193,4;394
3110400000000;744,6;824,2;559,6;342,3;1406,9;455,2;385,9;528,7;1961,3;2749,5;1079,2;886,4;1138,7;369,2;354,9;1564,4;3131,3999;198,4;2300,2;1178,7;555,4;1414,4;450,9;3903,5;30,3;758,2;1108,1;2516,8999;422,1;659,9;352,6;2236;1048,1;593,5;485,3;1173,8;315,4;342,3;346,5;385,6;720,6;272,9;381,7;5236,7002;839,4;321,7;8815;548,8;352,1;6474,2998;224,5;513,3;277,6;1451,9;678,1;1164,6;677,9;190,2;3512,1001;453,3;437;6744,2998;422,9;6677,3999;1157;2187,5;528;592,5;518,3;454,1;367,4;1106,3;2316,6001;2432,2;2882,6001;489,5;549,1;924,4;1125;485,5;1206,2;766,3;2027,8;3973,5;1194,2;387,5
3110659200000;738,6;802,6;547,7;315;1410,8;437,9;375,3;522,1;1891,6;2706,8999;1074,1;852,5;1113,9;354,1;344,4;1523,6;3112,5;191,4;2247,3;1144,5;549,7;1385,4;425,9;3813,1001;29,4;750,7;1076,1;2494,7;397,9;645;346,4;2159,8999;1045,6;584,5;478,6;1175,1;301,2;336,8;338,9;386,3;695,5;261,9;369,9;5073,1001;813,9;308,3;8683,2998;546,7;336,8;6234,5;217,2;502,5;270,8;1397,1;645,2;1176,6;679,7;183,9;3459,7;438,2;449,8;6849,7998;414,9;6739,3999;1119,5;2137,8;536,5;584,5;498,7;448,7;363,7;1093,1;2316,6001;2379,3;2803,1001;487,7;535,3;920,9;1110,5;472,5;1222,2;766,3;2004,8;3945,8;1198;382,9
3110745600000;732,5;822,8;558,4;312,4;1417,1;431,5;371,3;512,7;1943,9;2706,8999;1079,2;891,8;1098,9;345,2;360,2;1561;3099,8;186,1;2287;1153,4;549,7;1398,6;426,4;3773,5;28;756,7;1085,2;2544,8;402,7;636,4;354,1;2159,8999;1055,6;592,2;483,6;1171,3;311,2;329;347,7;383,5;686,2;268,5;378,9;5040,3999;817,6;307,7;8645,5996;551;350,7;6212;220,1;507,1;270,8;1380,7;651,4;1184,1;691,4;187,3;3375,8;447,4;442,3;6768,7002;409,3;6739,3999;1132,7;2183;534,5;584,5;504;450,8;367,9;1102,5;2308,5;2399,1001;2789,8;482,1;537,2;924,4;1122,1;485,5;1190,9;769;2016,3;3952,7;1187,2;386,9
3110832000000;738,6;825,6;553,7;315,7;1436,7;432,4;360,7;509,5;1932,2;2723,8999;1074,9;873,3;1096,5;340,9;380,2;1557,6;3093,5;183;2317,8;1152,7;550,9;1382,7;419,4;3700,1001;28,5;749,2;1082,9;2533,6001;391,4;637,9;359,2;2147,8;1070,6;587;484,9;1167,5;311,9;334,5;354,4;377,1;696,1;271,2;379,6;5040,3999;822;309,9;8470;556,8;345,1;6167,1001;218,7;511,8;271,3;1369,7;659,6;1184,1;686;198,8;3396,8;443,4;442,3;6638,7998;401,7;6770,3999;1132,7;2155,8;524,9;583,6;496,4;448,7;379;1105,6;2328,7;2405,7;2803,1001;474,1;543,3;914;1154;483,8;1191,7;758,3;1993,3;3980,3999;1201,1;393,4
3110918400000;757,8;837,4;553,7;323,7;1422,6;448,8;362,7;510,9;1967,1;2783,5;1066,4;884,9;1118,8;342,4;375,5;1591,6;3150,3999;182,3;2335,3999;1150,5;564,9;1388;424,7;3790,5;29,5;744,7;1082,9;2561,5;381,7;633,8;366,4;2126,5;1063,1;588,3;485,8;1176,3;302,7;336,8;357,7;378,5;694,2;280,2;388;5051,2998;823,8;305,6;8463,7002;564,1;340,9;6092,1001;226,9;521,1;268,6;1349,2;663,7;1193;682,4;201,6;3417,7;456,6;447,7;6663,2002;423,4;6785,8999;1137,1;2133,2;545;556,3;504,7;448,7;383,8;1095,5;2316,6001;2458,6001;2800,3999;470,4;547,9;929,5;1145,3;485,5;1209,1;787,7;2010,6;4056,5;1212,8;399,8
3111004800000;779;859,7;562;335;1416,3;465,3;381,9;522,9;2030,9;2809;1066,4;908;1143,7;355,1;369,6;1632,4;3201;177,3;2348,7;1172,8;572,5;1422,3;430,5;3937,3999;29,8;761,1;1110,4;2650,6001;391,4;659,4;372,1;2190,3999;1068,1;596,1;506;1182,6;318,6;342,3;369,7;378,5;695,5;279,1;395;5334,8999;832,5;304,5;8476,2002;567,7;350,7;6257;231,2;522,6;273,5;1362,9;686,3;1210,2;694,5;190,8;3396,8;453,3;453;6849,7998;422,6;6824,6001;1171,3;2169,3999;534,8;550;514,5;469,2;385,9;1116,4;2344,8999;2452;2824,3;461,8;557,9;934,7;1162,7;493,6;1217,1;789;2039,3;4146,5;1201,9;399,8
3111264000000;749,7;837,4;550,1;333;1410,8;447,9;374,3;500,4;2025,1;2860,1001;1087,7;881;1118,8;331,5;366,1;1591,6;3156,7;169,9;2375,1001;1148,2;568,7;1395,9;417,7;3784,8;28,4;764,1;1076,1;2667,3;383,3;652,2;355,6;2163;1043,1;590,9;503,5;1199;308;334,5;351,2;373,6;673,7;274,3;390,1;5411,2998;789,6;302,4;8720,9004;544,5;343,7;6182;227,4;515,8;275,3;1397,1;686,3;1199;716;184,5;3396,8;409,9;443,4;6744,2998;412,7;6739,3999;1169,1;2142,3;529,7;545,1;501;451,9;391,1;1107,1;2312,5;2419;2792,5;442,7;544,1;922,6;1156,9;479;1211,3;798,4;2039,3;4084,2;1191,1;400,4
3111350400000;763,9;836,7;550,1;326,3;1417,9;455,2;371,8;475;2001,9;2843,1001;1070,7;869,5;1108,9;329,7;366,1;1598,4;3093,5;163,6;2313,3999;1133,4;563;1395,9;415,9;3739,6001;28,9;755,2;1064,7;2628,3;383,3;641,5;356,1;2163;1030,5;592,2;503,5;1192,7;304,4;329;336,8;365,9;647,9;274,7;372,7;5411,2998;770,9;296,5;8783,7002;532,1;342,3;6272;229,3;504;275,3;1368,4;667,8;1204,2;716;182,2;3396,8;391,5;444,5;6646,8999;417,7;6692,8999;1158,1;2101,6001;525,3;537,9;476;453;393,8;1101,7;2320,6001;2379,3;2768,6001;433,5;539,5;919,2;1136,6;487,1;1173,5;787,7;2033,5;4056,5;1170,9;395,1
3111436800000;778;829,8;547,7;328,3;1418,7;457,1;369,8;485,5;1967,1;2817,6001;1070,7;865,6;1108,9;332;367,3;1595;3182;174,9;2273,8;1137,8;554,7;1380,1;418,9;3835,7;28,6;750,7;1073,8;2606;393;635,3;361,3;2156,8999;1058,1;583,2;506;1188,9;311,9;322,3;340,4;365,9;669;278,4;366;5345,7998;761,6;293,8;8683,2998;545,9;345,1;6242;228,3;505,6;272,2;1386,2;676;1187,8;696,3;185,6;3375,8;402,6;441,3;6671,2998;426;6770,3999;1154,8;2083,5;525,6;533,9;482,8;448,7;387,4;1097;2328,7;2366,1001;2752,7;439,7;539,9;931,3;1162,7;490,3;1164,7;779,7;2016,3;4028,8;1208,9;392,8
3111523200000;769,9;815,8;546,5;325,7;1411,6;465,3;368,8;463,4;1961,3;2860,1001;1042,6;857,9;1116,3;315,1;365,5;1567,8;3156,7;168,2;2287;1122,2;547,1;1366,9;408,9;3750,8999;27,5;728,3;1069,2;2661,7;386,5;636,4;357,2;2129,5;1048,1;571,6;510,7;1196,5;305,5;321,2;330,7;374,3;651,2;269,8;363,2;5367,6001;749,1;291,7;8783,7002;555,4;349,3;6436,7998;226,4;507,1;270,8;1424,5;663,7;1187,8;697,2;180,5;3449,2;396,7;439,1;6768,7002;426;6638,7002;1137,1;2033,8;529,4;521,4;465,5;454,1;383,8;1090;2328,7;2379,3;2773,8999;421,2;545,3;931,3;1185,8;483,8;1145,1;782,3;1993,3;4146,5;1186,4;386,4
3111609600000;768,9;812,3;544,1;326,3;1410,8;463,4;371,8;460,2;1926,4;2851,6001;1056,2;862,6;1113,9;319,8;367,3;1567,8;3144,1001;165;2225,3;1120,7;535,1;1353,7;407,2;3762,2;27,9;728,3;1069,2;2645;384,9;648,1;348,4;2114,3;1055,6;548,3;501;1210,4;304,4;321,2;337,4;375,7;628,7;278,8;362,5;5313,1001;747,2;290,6;8846,4004;554,6;357,6;6519,2002;232,2;499,7;272,2;1402,6;669,9;1187,8;694,9;177,1;3459,7;393,4;426,4;6768,7002;424,1;6801,2998;1141,6;2088;526,3;524;462,1;442,2;382,7;1078,4;2328,7;2399,1001;2736,8;412,6;541,8;927,8;1223,5;485,5;1147,3;774,3;1999,1;4146,5;1208,9;384
3111868800000;737,5;804,7;526,1;319;1405,3;463,4;370,3;443,9;1903,2;2843,1001;1040,1;851;1108,9;305,7;347,9;1510;3150,3999;158,7;2225,3;1113,3;528,1;1353,7;390,3;3722,7;27,4;711,9;1064,7;2617,2;359;631,2;342,8;2062,6001;1035,5;541,9;487,4;1209,1;307,3;306,7;339,8;367,3;595;277,8;350,7;5313,1001;741;276,6;8846,4004;540,1;347,9;6257;235,6;488,5;267,7;1376,6;678,1;1166,1;680,2;170,2;3396,8;367,7;408,2;6703,7998;415,8;6630,8999;1138,2;2101,6001;531,4;537;438,7;443,3;372,2;1052;2312,5;2425,6001;2752,7;385,5;534,9;920,9;1182,9;482,2;1118,9;770,3;1987,6;4105;1199,6;378,2
3111955200000;737,5;781,7;514,2;294,4;1361,4;448,8;369,3;430,1;1868,4;2851,6001;1040,9;877,2;1084;282,2;330,3;1493;3131,3999;149,5;2260,5;1097,7;525,6;1337,9;376,9;3643,6001;27,4;698,5;1053,2;2611,6001;360,7;618,5;337,2;1965,2;1020,5;543,2;475,6;1176,3;297,4;309;325,7;362,4;567,9;262,6;338,5;5313,1001;722,3;273,4;8909,0996;543,7;346,5;6286,8999;229,8;471,4;258,2;1361,5;659,6;1161,7;698,1;161,6;3354,8;339,7;390,1;6582;399,8;6584,3999;1126,1;2079;523,2;537;419,4;440;349,5;1060,6;2247,8;2399,1001;2731,5;354,7;515,8;905,4;1151,1;480,6;1109,4;766,3;1964,6;4056,5;1174,8;372,9
3112041600000;738,6;789,3;525;289,1;1363;449,8;371,3;425;1903,2;2792;1036,7;877,2;1094;290,6;325,6;1503,2;3068,2;149,5;2234,1001;1079,1;506,6;1303,6;370,4;3621;26,4;682;1062,4;2578,2;372;603,1;339,7;1977,4;1023;531,6;469,3;1173,8;291,3;316,8;331,3;365,9;558;262,6;349;5258,5;719,2;277,7;8909,0996;536,5;346,5;6264,5;228,8;469,9;257,3;1349,2;678,1;1159,4;707,9;157,1;3354,8;346;376,3;6622,6001;414,6;6468,2998;1103;2047,4;506,5;518,2;422,8;453;357,9;1040,4;2251,8999;2326,3999;2705;363,3;515,8;914;1168,4;480,6;1113,8;763,6;1953,1;3959,6001;1191,1;368,9
3112128000000;708,2;794,9;527,3;299,8;1328,5;437,9;369,3;423,9;1909;2792;1028,2;865,6;1071,6;293,4;325,6;1516,8;3049,2;154,8;2220,8999;1075,4;516,1;1303,6;371;3638;26,9;683,5;1062,4;2594,8999;375,2;585,2;349;1971,3;1033;531,6;470,1;1176,3;292,4;324,5;329,5;361,7;555,3;266,1;346,9;5258,5;729,2;285,2;8532,7002;530;349,3;6294,3999;228,8;471,4;255,9;1308,1;684,3;1149;680,6;159,9;3281,3999;351,5;379,5;6598,2002;407;6491,5;1091,9;2015,7;507,6;522,7;422,8;453;357,4;1024,1;2280,2;2346,3;2718,2;363,3;508,2;924,4;1133,7;477,3;1094,9;761;1924,4;3966,5;1187,2;364,8
3112214400000;711,2;783;525;303,7;1308,9;426,9;364,2;418,9;1851;2740,8999;1012,9;867,2;1054,2;298,6;327,3;1489,6;3036,5;155,2;2190;1050,1;515,5;1277,2;367,5;3671,8999;27,9;671,6;1051;2561,5;365,5;574,5;342,3;1931,8;1005,5;523,8;466,7;1175,1;285,3;323,4;331;360,2;534,2;256,1;345,8;5236,7002;731,7;281,5;8501,2998;522,7;343,7;6316,8999;227,8;471,7;255;1257,4;669,9;1131,8;685,1;161,1;3155,6001;344,9;368,8;6573,8999;388;6561,2002;1059,9;1966;509,3;514,7;420,9;457,3;356,3;1024,1;2227,6001;2359,5;2718,2;351;496,7;910,6;1130,8;475,7;1065;754,3;1901,4;3987,3;1172,4;363,6
3112473600000;705,2;767,7;528,5;297,1;1289,3;416;351,6;404,4;1833,6;2689,8999;1010,3;857,9;1049,2;296,3;323,8;1438,6;2979,6001;150,9;2123,8999;1052,4;500,3;1269,3;361,7;3615,3999;26,2;667,1;1046,4;2505,8;363,9;573;339,7;2013,9;998;517,4;456,2;1172,5;284,3;312,3;326,3;360,9;515,7;257,8;344,8;5073,1001;706,8;272,4;8432,2998;524,1;342,3;6309,3999;226,9;459;242,8;1273,8;665,8;1098,9;680,2;154,8;3108,5;342,7;364,5;6565,7998;392,2;6538;1023,5;1898,2;504,2;499,4;413;456,2;340;1010,1;2235,7;2326,3999;2710,3;346,7;497,1;901,9;1130,8;472,5;1059,2;745;1861,2;3938,8999;1163,1;354,8
3112560000000;708,2;778,9;533,3;302,4;1306,6;432,4;351,6;417,8;1851;2732,3999;1013,7;857,9;1064,1;296,7;332;1503,2;2979,6001;154,1;2163,6001;1071,7;506,6;1277,2;363,4;3643,6001;26,4;664,1;1044,1;2494,7;372;580,1;349;2001,7;1025,5;521,2;460,4;1172,5;286,4;314,5;335,7;362,4;528,9;261,3;352,4;5160,3999;727,3;274;8407,2002;518,3;343,7;6346,8999;226,4;471,4;239,2;1316,3;686,3;1110,1;687,8;154,8;3155,6001;355,5;372;6525,2002;399,4;6607,7002;1025,7;1961,5;508,9;516,9;429,2;467;346,9;1035,7;2239,8;2392,5;2705;351;494,8;891,6;1093,1;479;1077,4;754,3;1878,4;4139,6001;1155,4;353,1
3112646400000;716,3;790,7;538,1;311,7;1367,7;446,1;353,1;431,2;1955,5;2792;994,2;863,3;1051,7;305,7;335;1540,6;2973,3;154,8;2203,3;1105,9;498,4;1314,1;364,6;3626,7;26,9;668,6;1055,5;2522,5;376,8;598;351,5;2044,3;1045,6;517,4;458,3;1191,5;290,3;314,5;340,4;365,9;551,4;265,7;352,1;5116,7002;741;273,4;8595,4004;520,5;347,9;6519,2002;228,8;480,7;241;1339,6;690,4;1135,5;707;157,1;3208,1001;360,3;372;6549,5;407;6677,3999;1053,3;1997,7;508,2;536,1;445,5;474,6;346,3;1054,4;2296,3999;2405,7;2689;353,4;497,5;895;1119,2;482,2;1081;775,7;1924,4;4146,5;1177,1;353,7
3112732800000;707,2;783,7;538,1;313,7;1365,4;435,2;354,1;434,4;1990,3;2817,6001;972,9;863,3;1044,2;304,3;327,9;1527;2948;160,8;2282,6001;1105,9;481,3;1329,9;375,1;3604,1001;27;659,7;1060,1;2511,3999;383,3;610,3;350;2038,3;1045,6;522,5;462,1;1185,2;288,5;313,4;338,9;363,1;544,7;260,2;348,6;5073,1001;714,2;268,6;8633,0996;499,5;354,8;6684,1001;230,3;476,7;241,9;1308,1;717,1;1129,5;716;159,9;3208,1001;358,5;378,4;6598,2002;405,1;6576,7002;1019,1;1961,5;509,3;540,2;454,5;469,2;348,4;1049,7;2255,8999;2405,7;2638,7;357,8;495,2;896,8;1098,9;480,6;1088,3;761;1912,9;4181,1001;1170,1;343,8
3112819200000;665,7;773,3;530,9;314,4;1359,9;440,6;354,1;446,8;1955,5;2792;957,7;839,5;1036,8;309,9;327,9;1499,8;2935,3;164,7;2278,2;1085,1;479,4;1374,8;375,7;3536,3;27;683,5;1051;2450,1001;378,5;614,4;337,2;2026,1;1048,1;517,4;458,3;1185,2;287,8;306,7;337,4;364,5;555,3;262,3;354,5;5073,1001;693,7;261,6;8451,0996;492,2;347,9;6676,6001;225,9;465,5;237,4;1309,5;713;1110,1;703,4;171,3;3187,1001;362,1;376,3;6622,6001;407;6623,2002;1022,4;1943,4;507,2;530,3;462,5;445,4;348,4;1014,8;2296,3999;2399,1001;2620,1001;366,4;495,2;900,2;1058,3;479;1078,1;745;1889,9;4181,1001;1163,1;332,1
