;ADVANTEST CORP;AJINOMOTO CO;ALL NIPPON AIRWAYS Y50;ASAHI BANK;ASAHI BREWERIES;ASAHI CHEMICAL IND CO;ASAHI GLASS CO;BANK TOKYO-MITSUBISHI;BRIDGESTONE CORP;CANON INC;CASIO COMPUTER CO;CITIZEN WATCH CO;DAI NIPPON PRINTING CO;DAI-ICHI KANGYO BANK Y50;DAIWA SECURITIES GROUP;DENSO CORP;FANUC;FUJI BANK;FUJI PHOTO FILM CO;FUJITSU;HITACHI;HONDA MOTOR CO;INDUSTRIAL BANK OF JAPAN;ITO-YOKADO CO;JAPAN AIRCRAFT MFG CO;JUSCO CO;KANSAI ELECTRIC POWER CO;KAO CORP;KAWASAKI STEEL CORP;KIRIN BREWERY CO;KOMATSU;KYOCERA CORP;MARUI CO;MATSUSHITA ELECT IND'L;MATSUSHITA ELECTRIC WORKS Y50;MINOLTA Y50;MITSUBISHI CORP;MITSUBISHI ELECTRIC CORP;MITSUBISHI ESTATE CO;MITSUBISHI HEAVY IND;MITSUBISHI TRUST;MITSUI & CO;MITSUI FUDOSAN CO;MURATA MANUFACTURING CO;NEC CORP;NIKKO SECURITIES Y50;NINTENDO CO;NIPPON EXPRESS CO;NIPPON STEEL CORP;NIPPON TELEVISION NETWORK CORP Y500;NISSAN MOTOR CO;NOMURA SECURITIES CO;OJI PAPER CO;ORIX CORP;OSAKA GAS CO;RICOH Y50;ROHM CO;SAKURA BANK;SANKYO CO;SANWA BANK;SANYO ELECTRIC CO;SECOM CO;SEKISUI HOUSE;SEVEN-ELEVEN JAPAN NPV;SHARP CORP;SHIN-ETSU CHEMICAL CO;SHISEIDO CO;SONY CORP;SUMITOMO BANK;SUMITOMO CHEMICAL CO;SUMITOMO CORP;SUMITOMO ELECTRIC IND;TAISHO PHARMACEUTICAL CO;TAKEDA CHEMICAL IND;TDK CORP Y50;TOKAI BANK;TOKIO MARINE & FIRE;TOKYO ELECTRIC POWER CO;TOKYO ELECTRON;TOKYO GAS CO;TOPPAN PRINTING CO;TOSHIBA CORP;TOYOTA MOTOR CORP;YAMANOUCHI PHARM.;YAMATO TRANSPORT CO;YASUDA FIRE & MARINE INS Y50
2949264000000;238,3;888,3;1299,1;815,2;895,2;584,1;541,1;931,2;753,4;1081,1;856,7;765,9;767,2;948,4;731,4;1094,3;2361,6001;772;1068,3;538,4;506,6;349,4;1617,3;2349,8999;123,7;540;1223,2;1326,3;577,3;647,1;415,8;1581,9;747,3;305,7;430,2;551,7;359,1;587,4;301,2;457,7;843,9;250,7;435,8;2811,5;587;555,8;5783,7998;689,7;524,1;2909;318,2;633;439,2;444,7;979,8;561,1;107,3;890,3;2148,3999;836,9;452,7;4833;440,6;3976,8;1311,5;1462,2;467,8;184,3;841,2;495,2;427,1;868,2;1598,9;801,4;962,6;890,1;481;1179,8;724,1;821,3;867,8;856,7;859,7;3025;696,5;488,5
2949350400000;236;894,9;1311;821,6;902,7;585;536,3;904,1;747,8;1064,7;848,7;773,2;757,7;934,7;697,4;1087,8;2367,8;768,6;1068,3;541,3;506,6;349,4;1611,8;2355,3999;122,8;531,5;1210,9;1326,3;572,6;642,2;412,4;1593,6;733,2;300,7;426,2;544,2;366;587,4;292,7;449,8;824,5;249,1;432,4;2811,5;587;535,2;5783,7998;677,8;517,4;2879,6001;317,7;611,9;435;431,2;974,1;556,8;110;879,4;2166,8;818,9;454,7;4833;433,6;3976,8;1311,5;1479,1;464,5;185,6;830,2;482,8;430,7;868,2;1568;801,4;947,4;854,5;466,2;1161,1;713,9;800,1;860,8;860,4;870,6;3038,2;696,5;474,6
2949436800000;235,3;888,3;1299,1;795,9;895,2;582,4;521,8;904,1;742,2;1072,9;856,7;765,9;762,5;948,4;686,1;1074,7;2380,1001;772;1085,3;542;502,4;354,6;1606,3;2344,3999;119,9;540;1202,8;1305,1;583,6;642,2;409;1593,6;714,4;310,7;422,3;551,7;362,5;590,5;298,4;442,5;818,1;246,5;432,4;2763;582,8;535,2;5831,8999;678,5;506,7;2762,1001;309,9;605,9;439,2;442;972,2;554;110;873,9;2203,7;815,3;447,6;4840,7998;426,6;3976,8;1301;1479,1;467,8;185,2;826,5;476,6;426,1;860,7;1537,1;801,4;934,8;836,7;473,6;1148,7;698,5;797;853,9;869,1;865,1;3077,8;696,5;471,3
2949523200000;230,8;888,3;1275,5;808,8;895,2;577,2;507,3;897,4;736,7;1089,3;856,7;765,9;757,7;939,3;691,7;1068,1;2367,8;765,2;1115,1;540,6;495,2;349,4;1589,8;2328;120,9;542,9;1190,5;1294,4;585,2;627,7;411,9;1599,4;705;320,6;418,3;569;362,5;584,3;292,7;439,2;792,3;242,9;422,3;2763;578,1;535,2;5862;678,5;508;2864,8999;311,8;605,9;439,2;438;972,2;553,2;110,8;852,1;2176;818,9;450,6;4794;423,1;3908,7;1311,5;1470,6;454,8;187,3;826,5;472,4;427,7;838,3;1544,9;807,7;944,9;818,9;477,3;1142,4;683,2;795,5;853,9;864,1;848,7;3051,3999;703,2;473
2949782400000;226,4;874,9;1275,5;795,9;902,7;566,7;517;877;731,1;1097,5;824,7;773,2;738,6;925,5;674,7;1061,6;2398,6001;748;1089,5;519,2;475,5;336,7;1551,2;2278,7;110,5;551,5;1129,4;1262,6;572,6;618,1;393,4;1611,1;705;320,6;414,3;538,1;352,3;567,8;280,8;414,8;760,1;236,6;398,6;2840,6001;540,5;494;5765,7998;650,5;484;2835,5;309,5;578,8;430,7;438;922,3;517,7;111,7;830,2;2166,8;779,4;422,3;4825,2002;419,6;3868,8999;1279,8;1453,7;445;189,5;800,7;466,2;412,5;830,8;1521,7;801,4;947,4;795,2;458,8;1027,3;675,5;743,9;798,4;854,2;832,3;2958,8999;689,8;468
2949868800000;228,6;881,6;1287,3;789,5;910,2;573,7;541,1;880,4;719,9;1122,1;848,7;765,9;748,2;943,8;686,1;1035,4;2373,8999;758,3;1093,8;524,9;479,1;341,8;1551,2;2366,3;111,4;531,5;1149,8;1273,2;569,5;618,1;411,4;1599,4;709,7;330,5;418,3;531,9;352,3;574;295,5;428;773;239,9;415,5;2763;554,8;519,8;5807,8999;690,4;489,3;2791,5;311,8;593,8;430,7;412,4;972,2;535,5;112,6;846,6;2129,8999;797,4;430,4;4879,7002;416,1;3920;1311,5;1487,5;448,3;190,4;808;476,6;412;838,3;1521,7;795,1;967,6;813;466,2;1073,9;690,9;774,2;826,1;869,1;843,2;2985,3999;696,5;464,1
2949955200000;227,9;901,6;1322,8;770,3;910,2;584,1;546;883,8;719,9;1122,1;832,7;758,6;762,5;985,1;680,4;1015,7;2349,3;768,6;1081;520,7;480,3;329;1567,7;2377,3;113,3;551,5;1162;1262,6;560,1;608,4;408,5;1587,7;737,9;325,6;422,3;523,2;355,7;570,9;292,7;428;831;244,8;412,1;2772,7;560,2;519,8;5729,7002;682,7;481,3;2791,5;325;590,8;439,2;417,8;983,7;536,2;112,2;863;2139,2;804,6;445,6;4794;423,1;3999,5;1301;1462,2;458;186,9;811,7;486,9;418,1;830,8;1560,3;795,1;990,4;836,7;473,6;1089,5;690,9;809,2;840;852,9;837,8;2998,6001;696,5;459,1
2950041600000;240,5;894,9;1346,4;789,5;917,8;584,1;536,3;897,4;725,5;1113,9;832,7;751,3;791,1;985,1;686,1;1028,8;2343,1001;785,7;1076,8;519,2;479,1;334,1;1628,3;2366,3;117,1;557,2;1178,3;1273,2;553,8;632,6;403,1;1596,5;733,2;315,6;422,3;544,2;362,5;564,7;292,7;429,3;818,1;243,8;422,3;2811,5;563,7;535,2;5723,7002;692,5;489,3;2791,5;324,6;593,8;452;424,5;989,4;556,1;111,3;879,4;2185,3;815,3;456,7;4848,6001;423,1;3965,5;1322,1;1470,6;454,8;186,1;830,2;493,2;419,6;838,3;1568;782,5;980,3;836,7;469,9;1105,1;701,1;798,5;867,8;854,2;837,8;2985,3999;723,3;467,4
2950128000000;237,5;894,9;1322,8;795,9;935,8;601,6;543,3;907,5;723,3;1119;824,7;765,9;772;975,9;708,7;1039,9;2330,8;799,5;1064;517,8;479,7;326,5;1633,8;2366,3;116,2;540;1174,2;1273,2;550,6;630,2;393,8;1596,5;723,8;315,6;422,3;531,9;362,5;568,8;284,2;429,3;824,5;243,8;422,3;2782,3999;560,2;535,2;5681,6001;695,3;493,3;2762,1001;320;596,9;447,7;409,7;993,2;546,1;111,3;879,4;2185,3;811,8;446,6;4895,2998;423,1;4022,3;1353,9;1453,7;451,5;184,8;837,6;488;422,1;838,3;1583,5;788,8;962,6;842,6;473,6;1105,1;706,2;783,4;846,9;844,3;843,2;2998,6001;716,6;472,4
2950387200000;234,6;908,3;1358,2;789,5;950,9;596,3;548,2;914,3;723,3;1102,6;824,7;751,3;791,1;998,8;720,1;1033,4;2355,3999;802,9;1076,8;524,9;480,9;323,9;1650,3;2388,2;117,1;554,3;1194,6;1273,2;561,6;635;406,5;1579;714,4;313,1;426,2;534,3;369,4;571,9;292,7;434;824,5;245,5;429;2801,8;559;545,5;5705,7002;699,5;497,4;2806,2;321,4;602,9;443,5;413,7;1010,5;545,4;109,1;895,8;2222,1001;818,9;455,7;4934,2998;419,6;4073,3999;1353,9;1453,7;454,8;184,8;841,2;496,3;419,6;853,2;1575,8;814;977,7;854,5;481;1120,6;719;815,2;846,9;850,5;854,3;2985,3999;730;473,5
2950473600000;238,3;881,6;1334,6;770,3;935,8;588,5;538,5;910,9;695,2;1094,3;848,7;729,4;772;994,2;720,1;1026,8;2330,8;799,5;1068,3;519,2;480,9;321,4;1650,3;2393,7;119,9;562,9;1198,7;1283,8;556,9;625,3;402,6;1567,3;705;310,7;426,2;539,3;362,5;557,5;289,9;429,3;811,7;243,2;425,6;2733,8999;558,4;545,5;5711,7002;691,8;493,3;2776,8;313,6;593,8;443,5;421,8;985,6;536,2;108,6;873,9;2203,7;801;435,5;4926,5;419,6;4022,3;1332,7;1428,4;464,5;183,5;826,5;481,8;406,4;845,8;1598,9;801,4;962,6;824,8;473,6;1108,2;703,6;798,5;860,8;843;832,2;2972,2;716,6;460,8
2950560000000;236,8;894,9;1358,2;789,5;943,4;595,5;519,1;910,9;678,4;1077,9;832,7;700,3;781,5;1003,4;708,7;1007;2293,8;802,9;1064;505;479,1;313,7;1622,8;2377,3;118;571,5;1190,5;1262,6;556,9;620,5;399,2;1564,3;705;313,1;418,3;539,3;366;566,8;289,9;430;818,1;243,2;415,5;2743,6001;548,9;545,5;5771,7998;692,5;489,3;2850,2;313,1;587,8;435;421,8;987,5;533,4;108,6;890,3;2222,1001;801;444,6;4926,5;419,6;3982,5;1311,5;1428,4;461,3;184,3;833,9;481,8;407,5;823,3;1598,9;807,7;944,9;878,2;462,5;1095,7;701,1;810,7;874,7;831,8;837,7;2945,7;736,7;452,5
2950646400000;237,5;908,3;1358,2;808,8;943,4;596,3;538,5;924,4;672,8;1094,3;840,7;707,6;810,1;1012,6;714,4;1046,5;2318,3999;816,6;1093,8;512,8;485,1;331,6;1633,8;2399,2;116,2;571,5;1186,5;1305,1;569,5;610,8;400,2;1652,1;709,7;315,6;430,2;560,3;366;570,9;289,9;430;805,2;242,9;418,9;2811,5;563,2;540,4;5711,7002;698,1;493,3;2806,2;313,1;587,8;447,7;448,7;1006,7;539,8;108,6;901,2;2259;815,3;449,6;5004,5;430,1;4056,3999;1353,9;1453,7;471;186,1;844,9;484,9;406,4;845,8;1606,7;826,7;947,4;878,2;462,5;1095,7;703,6;810,7;874,7;849,2;870,8;2998,6001;736,7;454,7
