;ADVANTEST CORP;AJINOMOTO CO;ALL NIPPON AIRWAYS Y50;ASAHI BANK;ASAHI BREWERIES;ASAHI CHEMICAL IND CO;ASAHI GLASS CO;BANK TOKYO-MITSUBISHI;BRIDGESTONE CORP;CANON INC;CASIO COMPUTER CO;CITIZEN WATCH CO;DAI NIPPON PRINTING CO;DAI-ICHI KANGYO BANK Y50;DAIWA SECURITIES GROUP;DENSO CORP;FANUC;FUJI BANK;FUJI PHOTO FILM CO;FUJITSU;HITACHI;HONDA MOTOR CO;INDUSTRIAL BANK OF JAPAN;ITO-YOKADO CO;JAPAN AIRCRAFT MFG CO;JUSCO CO;KANSAI ELECTRIC POWER CO;KAO CORP;KAWASAKI STEEL CORP;KIRIN BREWERY CO;KOMATSU;KYOCERA CORP;MARUI CO;MATSUSHITA ELECT IND'L;MATSUSHITA ELECTRIC WORKS Y50;MINOLTA Y50;MITSUBISHI CORP;MITSUBISHI ELECTRIC CORP;MITSUBISHI ESTATE CO;MITSUBISHI HEAVY IND;MITSUBISHI TRUST;MITSUI & CO;MITSUI FUDOSAN CO;MURATA MANUFACTURING CO;NEC CORP;NIKKO SECURITIES Y50;NINTENDO CO;NIPPON EXPRESS CO;NIPPON STEEL CORP;NIPPON TELEVISION NETWORK CORP Y500;NISSAN MOTOR CO;NOMURA SECURITIES CO;OJI PAPER CO;ORIX CORP;OSAKA GAS CO;RICOH Y50;ROHM CO;SAKURA BANK;SANKYO CO;SANWA BANK;SANYO ELECTRIC CO;SECOM CO;SEKISUI HOUSE;SEVEN-ELEVEN JAPAN NPV;SHARP CORP;SHIN-ETSU CHEMICAL CO;SHISEIDO CO;SONY CORP;SUMITOMO BANK;SUMITOMO CHEMICAL CO;SUMITOMO CORP;SUMITOMO ELECTRIC IND;TAISHO PHARMACEUTICAL CO;TAKEDA CHEMICAL IND;TDK CORP Y50;TOKAI BANK;TOKIO MARINE & FIRE;TOKYO ELECTRIC POWER CO;TOKYO ELECTRON;TOKYO GAS CO;TOPPAN PRINTING CO;TOSHIBA CORP;TOYOTA MOTOR CORP;YAMANOUCHI PHARM.;YAMATO TRANSPORT CO;YASUDA FIRE & MARINE INS Y50
2829772800000;341,15;1856,9;1843,2;561,2;1015,4;686,5;618;782,6;465,6;699,8;1032,4;534,6;876;1013;1027;1100,2;3490,4;887,1;1053,9;1111,6;695,6;303,6;1632,8;1715,8;109,2;446,2;994,6;1273,8;859;1865553,4;265,825;1266,857;1378,2;558,8;729,9;1179,8;519;1048,5;670,8;714,8;1806,3;341,7;815,3;2277,5;1066,6;881,5;5609,7002;972,9;1000,9;3857,8999;633,3;932,7;674,8;802,1;1449,5;782,2;106,8;1303,8;2333,3999;989,1;830,3;4574,2998;709,6;2719,8999;1411,3;1475,9;471,3;333,5;1271,8;893,1;663;1118,5;1741,1;1516,8;1379,1;1384,2;704,5;1694,5;690,1;1537,6;1284,6;1474,3;1143;4519,7998;1183,1;815,8
2830032000000;341;1850,4;1843,1;560,6;1014,2;685,9;617;782,3;464,8;698,4;1032,2;534,3;875;1012,5;1026,5;1100,1;3489,2;886,9;1053,7;1111,3;694,8;302,8;1632,4;1714,9;109,2;446,1;994,3;1272,9;858,5;1872753,2;265,6;1265,98;1353,8;563,6;733,2;1185,9;522,3;1058,2;670,8;727,5;1812,6;348;835,1;2277,5;1066,6;891,3;5478,2002;986,5;1008,5;3761,8;641,9;935,7;679;822,2;1460,1;795;101,4;1303,8;2333,3999;999,5;838;4562,6001;709,6;2694,1001;1401;1492,5;478,5;331,6;1268,4;899,1;671,9;1111,3;1788,4;1529;1396,1;1384,2;707,9;1703,2;682,5;1537,6;1284,6;1509,7;1138,6;4484,3999;1189;767,5
2830118400000;340,85;1850,4;1843;560;1013;685,3;616;782;464;697;1032;534;874;1012;1026;1100;3488;886,7;1053,5;1111;694;302;1632;1714;109,2;446;994;1272;858;1879953;265,375;1265,103;1361,9;566;733,2;1228;519;1058,2;673,6;727,5;1812,6;344,8;841,6;2303,3;1060,8;891,3;5478,2002;979,7;1008,5;3844,2;641,9;932,7;679;854,9;1449,5;795;106,8;1298,4;2391,2;992,6;838,9;4562,6001;715,8;2758,3999;1431,7;1492,5;488;337,3;1265,1;904,1;671,9;1111,3;1801,9;1547,3;1398,5;1378,4;707,9;1674,4;676,8;1566,1;1297,5;1497,9;1134,2;4543,3999;1183,1;756,8
2830204800000;340,7;1843,8;1842,9;559,4;1011,8;684,7;615;781,7;463,2;695,6;1031,8;533,7;873;1011,5;1025,5;1099,9;3486,8;886,5;1053,3;1110,7;693,2;301,2;1631,6;1713,1;109,2;445,9;993,7;1271,1;857,5;1887152,8;265,15;1264,226;1353,8;573,2;723,2;1193,1;519;1048,5;665,3;714,8;1787,4;344,8;825,2;2303,3;1043,5;871,6;5215,2998;972,9;988,3;3885,3999;641,9;929,8;674,8;831;1442,5;788,6;109,4;1298,4;2358,2;989,1;832,2;4591,8999;709,6;2729,5;1411,3;1484,2;476,1;332,4;1244,9;903,1;667,4;1111,3;1808,6;1535,1;1383,9;1390;697,6;1668,6;661,6;1551,8;1284,6;1474,3;1134,2;4555,2002;1171,3;740,7
2830291200000;340,55;1856,9;1842,8;558,8;1010,6;684,1;614;781,4;462,4;694,2;1031,6;533,4;872;1011;1025;1099,8;3485,6;886,3;1053,1;1110,4;692,4;300,4;1631,2;1712,2;109,2;445,8;993,4;1270,2;857;1894352,6;264,925;1263,349;1353,8;563,6;726,5;1197,9;515,7;1019,4;659,7;708,5;1850,3;335,3;821,9;2320,5;1037,8;866,7;5259,1001;952,5;965,6;4159,8999;633,3;915,2;654,3;867,4;1426,6;775,7;114,8;1303,8;2407,7;965;811;4621,1001;725,2;2726,3;1401;1484,2;476,1;331,6;1234,8;886,2;663;1096,8;1862,6;1529;1383,9;1384,2;690,8;1651,3;652,1;1523,4;1303,9;1450,8;1116,8;4661,5;1153,7;740,7
2830377600000;340,4;1863,4;1842,7;558,2;1009,4;683,5;613;781,1;461,6;692,8;1031,4;533,1;871;1010,5;1024,5;1099,7;3484,4;886,1;1052,9;1110,1;691,6;299,6;1630,8;1711,3;109,2;445,7;993,1;1269,3;856,5;1901552,4;264,7;1262,472;1301;561,2;726,5;1185,9;505,7;1009,7;654,2;702,2;1800;329;838,4;2277,5;1020,5;861,8;5259,1001;966,1;968,1;4050,1001;624,7;900,6;650,2;867,4;1416,1;782,2;111,8;1293,1;2391,2;965;810;4480,7002;737,7;2629,8999;1401;1467,6;473,7;318,4;1211,2;885,2;671,9;1096,8;1869,4;1535,1;1357,2;1384,2;687,3;1662,8;636,9;1523,4;1297,5;1439;1103,7;4578,7998;1177,2;767,5
2830636800000;340,25;1869,9;1842,6;557,6;1008,2;682,9;612;780,8;460,8;691,4;1031,2;532,8;870;1010;1024;1099,6;3483,2;885,9;1052,7;1109,8;690,8;298,8;1630,4;1710,4;109,2;445,6;992,8;1268,4;856;1908752,2;264,475;1261,595;1317,2;556,4;729,9;1187,1;509;1009,7;648,7;714,8;1800;329;844,9;2260,3999;1032;871,6;5215,2998;972,9;989,6;3940,3;633,3;906,4;654,3;833,5;1433,7;782,2;108,1;1303,8;2366,3999;951,2;809,1;4281,8999;740,9;2507,7;1421,5;1467,6;471,3;309,7;1201,1;885,2;667,4;1096,8;1835,6;1522,9;1311,1;1390;697,6;1662,8;616;1537,6;1271,8;1450,8;1112,4;4590,6001;1171,3;767,5
2830723200000;340,1;1863,4;1842,5;557;1007;682,3;611;780,5;460;690;1031;532,5;869;1009,5;1023,5;1099,5;3482;885,7;1052,5;1109,5;690;298;1630;1709,5;109,2;445,5;992,5;1267,5;855,5;1915952;264,25;1260,718;1317,2;563,6;736,6;1190,7;512,3;1058,2;654,2;727,5;1812,6;332,2;841,6;2277,5;1043,5;871,6;5039,8999;1006,9;995,9;3926,6001;637,6;912,3;658,4;842,3;1430,1;782,2;109,2;1303,8;2349,8999;951,2;827,4;4305,2998;747,1;2523,8;1482,8;1467,6;483,2;310,9;1201,1;883,2;671,9;1096,8;1822,1;1529;1359,6;1395,8;704,5;1665,7;627,4;1537,6;1297,5;1486,1;1125,5;4578,7998;1171,3;767,5
2830809600000;339,95;1843,8;1842,4;556,4;1005,8;681,7;610;780,2;459,2;688,6;1030,8;532,2;868;1009;1023;1099,4;3480,8;885,5;1052,3;1109,2;689,2;297,2;1629,6;1708,6;109,2;445,4;992,2;1266,6;855;1923151,8;264,025;1259,841;1325,4;561,2;739,9;1197,9;522,3;1038,8;657;721,1;1806,3;338,5;828,5;2294,7;1032;861,8;5083,7998;986,5;992,1;3885,3999;637,6;915,2;670,7;842,3;1442,5;775,7;107;1319,8;2341,7;968,5;828,3;4363,7998;756,5;2533,3999;1441,9;1467,6;483,2;309,7;1201,1;889,1;671,9;1082,2;1822,1;1498,4;1359,6;1390;697,6;1657,1;638,8;1523,4;1297,5;1486,1;1125,5;4543,3999;1165,4;756,8
2830896000000;339,8;1824,3;1842,3;555,8;1004,6;681,1;609;779,9;458,4;687,2;1030,6;531,9;867;1008,5;1022,5;1099,3;3479,6;885,3;1052,1;1108,9;688,4;296,4;1629,2;1707,7;109,2;445,3;991,9;1265,7;854,5;1930351,6;263,8;1258,964;1333,5;566;746,6;1203,9;519;1029,1;665,3;727,5;1812,6;341,7;831,8;2251,8;1020,5;866,7;5215,2998;1000,1;993,3;3940,3;641,9;915,2;670,7;863,7;1437,2;775,7;108,1;1330,5;2341,7;992,6;828,3;4463,2002;769;2565,6001;1441,9;1475,9;488;310,9;1214,6;890,1;680,8;1082,2;1808,6;1504,5;1383,9;1407,4;697,6;1671,5;650,2;1537,6;1297,5;1486,1;1116,8;4531,6001;1171,3;778,2
