;ADVANTEST CORP;AJINOMOTO CO;ALL NIPPON AIRWAYS Y50;ASAHI BANK;ASAHI BREWERIES;ASAHI CHEMICAL IND CO;ASAHI GLASS CO;BANK TOKYO-MITSUBISHI;BRIDGESTONE CORP;CANON INC;CASIO COMPUTER CO;CITIZEN WATCH CO;DAI NIPPON PRINTING CO;DAI-ICHI KANGYO BANK Y50;DAIWA SECURITIES GROUP;DENSO CORP;FANUC;FUJI BANK;FUJI PHOTO FILM CO;FUJITSU;HITACHI;HONDA MOTOR CO;INDUSTRIAL BANK OF JAPAN;ITO-YOKADO CO;JAPAN AIRCRAFT MFG CO;JUSCO CO;KANSAI ELECTRIC POWER CO;KAO CORP;KAWASAKI STEEL CORP;KIRIN BREWERY CO;KOMATSU;KYOCERA CORP;MARUI CO;MATSUSHITA ELECT IND'L;MATSUSHITA ELECTRIC WORKS Y50;MINOLTA Y50;MITSUBISHI CORP;MITSUBISHI ELECTRIC CORP;MITSUBISHI ESTATE CO;MITSUBISHI HEAVY IND;MITSUBISHI TRUST;MITSUI & CO;MITSUI FUDOSAN CO;MURATA MANUFACTURING CO;NEC CORP;NIKKO SECURITIES Y50;NINTENDO CO;NIPPON EXPRESS CO;NIPPON STEEL CORP;NIPPON TELEVISION NETWORK CORP Y500;NISSAN MOTOR CO;NOMURA SECURITIES CO;OJI PAPER CO;ORIX CORP;OSAKA GAS CO;RICOH Y50;ROHM CO;SAKURA BANK;SANKYO CO;SANWA BANK;SANYO ELECTRIC CO;SECOM CO;SEKISUI HOUSE;SEVEN-ELEVEN JAPAN NPV;SHARP CORP;SHIN-ETSU CHEMICAL CO;SHISEIDO CO;SONY CORP;SUMITOMO BANK;SUMITOMO CHEMICAL CO;SUMITOMO CORP;SUMITOMO ELECTRIC IND;TAISHO PHARMACEUTICAL CO;TAKEDA CHEMICAL IND;TDK CORP Y50;TOKAI BANK;TOKIO MARINE & FIRE;TOKYO ELECTRIC POWER CO;TOKYO ELECTRON;TOKYO GAS CO;TOPPAN PRINTING CO;TOSHIBA CORP;TOYOTA MOTOR CORP;YAMANOUCHI PHARM.;YAMATO TRANSPORT CO;YASUDA FIRE & MARINE INS Y50
35943,0000;854,9000;816,5000;602,7000;348,9000;1359,4000;434,2000;371,8000;512,7000;1841,1000;2784,5000;1087,7000;821,8000;1143,7000;402,6000;312,6000;1601,8000;3258,0000;237,9000;2088,7000;1186,1000;595,3000;1240,2000;498,2000;3926,1001;28,1000;694,0000;1028,1000;2294,2000;357,4000;654,2000;304,8000;2053,5000;1055,6000;561,2000;487,4000;1112,0000;304,4000;372,3000;363,2000;346,2000;809,8000;247,2000;404,4000;4494,8999;902,9000;223,0000;8137,3999;553,2000;329,8000;6264,5000;207,1000;477,6000;269,9000;1241,0000;634,9000;1109,4000;651,1000;234,2000;3543,5000;433,8000;423,2000;6411,6001;380,6000;6863,2998;1154,8000;2341,1001;545,0000;527,6000;490,4000;403,3000;404,3000;1131,2000;2171,0000;2392,5000;2837,6001;468,0000;507,8000;914,0000;1319,2000;477,3000;1108,7000;779,7000;2004,8000;4291,8999;1236,8000;347,8000
35944,0000;866,0000;812,3000;608,7000;346,3000;1359,4000;437,0000;378,4000;516,3000;1829,5000;2801,5000;1096,2000;814,8000;1133,7000;408,2000;309,7000;1598,4000;3226,3000;239,3000;2066,7000;1181,7000;578,2000;1245,5000;495,9000;3897,8000;28,9000;719,3000;1007,5000;2305,3000;359,0000;655,7000;297,6000;2056,5000;1063,1000;559,9000;489,6000;1135,9000;295,9000;364,5000;357,1000;339,1000;813,2000;244,1000;390,8000;4407,6001;878,0000;233,8000;8106,1001;552,5000;327,0000;6249,5000;202,7000;468,3000;264,0000;1234,1000;614,4000;1117,6000;659,1000;234,7000;3501,6001;446,3000;423,2000;6387,2002;386,7000;6878,7998;1150,4000;2327,6001;548,4000;523,6000;488,9000;403,3000;386,4000;1122,6000;2154,8999;2366,1001;2885,3000;472,3000;501,3000;914,0000;1275,7000;466,0000;1100,7000;777,0000;1970,4000;4264,2002;1236,0000;349,0000
35947,0000;848,8000;803,3000;580,0000;328,3000;1328,1000;428,8000;356,6000;500,8000;1760,0000;2759,0000;1071,5000;818,7000;1116,3000;390,8000;323,2000;1540,6000;3163,1001;232,6000;2027,0000;1145,3000;554,1000;1219,1000;487,7000;3745,3000;27,9000;708,9000;1021,3000;2244,1001;355,8000;646,0000;298,7000;2001,7000;1068,1000;556,1000;484,5000;1098,1000;276,1000;352,3000;349,5000;334,9000;793,3000;234,8000;368,8000;4276,7002;843,8000;258,4000;8099,7998;527,1000;320,1000;6122,1001;192,1000;462,4000;258,6000;1260,1000;608,2000;1095,2000;640,3000;234,2000;3428,2000;437,5000;421,0000;6330,3999;376,5000;6708,3999;1174,6000;2277,8999;546,7000;507,5000;484,0000;393,5000;369,0000;1092,4000;2142,7000;2319,8000;2842,8999;456,3000;485,3000;900,2000;1217,7000;472,5000;1100,7000;734,3000;1930,1000;4236,5000;1194,9000;344,3000
35948,0000;846,8000;806,8000;600,3000;344,3000;1359,4000;437,9000;373,8000;505,5000;1777,4000;2750,5000;1077,5000;851,8000;1133,7000;408,2000;327,3000;1591,6000;3182,0000;230,1000;2066,7000;1140,1000;565,5000;1219,1000;490,0000;3728,3000;27,4000;728,3000;1046,4000;2294,2000;354,2000;658,2000;314,1000;2056,5000;1065,6000;562,5000;484,5000;1091,8000;283,2000;359,0000;358,0000;351,1000;803,2000;241,3000;383,5000;4276,7002;832,5000;277,7000;8099,7998;547,4000;329,8000;6114,6001;195,5000;461,2000;270,8000;1264,3000;641,1000;1104,9000;635,9000;242,7000;3449,2000;446,3000;429,6000;6354,7998;387,4000;6840,1001;1169,1000;2318,5000;548,4000;511,1000;494,2000;406,5000;371,1000;1093,9000;2154,8999;2333,0000;2811,0000;474,1000;499,0000;919,2000;1229,3000;487,1000;1109,4000;739,6000;1947,4000;4250,3999;1216,6000;341,4000
35949,0000;836,7000;800,5000;580,0000;350,3000;1348,4000;427,9000;368,8000;502,2000;1754,2000;2708,1001;1089,4000;871,0000;1136,2000;398,3000;347,3000;1547,4000;3201,0000;228,4000;2075,5000;1114,1000;558,5000;1219,1000;488,9000;3705,7000;27,9000;734,3000;1055,5000;2271,8999;351,0000;653,7000;313,0000;2038,3000;1053,1000;552,2000;480,3000;1070,3000;282,1000;356,8000;358,6000;344,8000;779,4000;243,7000;395,7000;4254,7998;819,5000;299,2000;7974,2998;541,6000;331,2000;6092,1001;196,0000;457,5000;264,9000;1269,7000;657,5000;1101,9000;637,7000;242,2000;3365,3000;435,3000;431,7000;6395,2998;382,9000;6801,2998;1151,5000;2277,8999;547,8000;503,5000;482,5000;408,7000;368,5000;1095,5000;2118,5000;2313,2000;2792,5000;474,8000;498,6000;941,6000;1264,1000;487,1000;1105,8000;740,9000;1953,1000;4222,7002;1209,7000;336,2000
35950,0000;811,4000;800,5000;585,9000;357,6000;1347,7000;428,8000;367,2000;505,5000;1789,0000;2682,6001;1096,2000;843,3000;1121,3000;406,8000;343,8000;1564,4000;3036,5000;228,7000;2062,2000;1102,2000;561,7000;1234,9000;487,1000;3688,8000;27,4000;749,2000;1048,7000;2288,6001;351,0000;656,2000;310,5000;2010,9000;1053,1000;553,5000;478,2000;1086,7000;290,3000;353,4000;362,4000;346,2000;776,8000;242,7000;383,5000;4483,8999;822,0000;287,9000;7986,8999;542,3000;328,4000;6174,5000;197,9000;457,8000;262,7000;1264,3000;657,5000;1113,8000;654,2000;235,3000;3407,3000;437,5000;430,6000;6500,8999;381,0000;6778,1001;1148,2000;2291,3999;549,8000;499,0000;486,6000;414,1000;371,1000;1087,7000;2118,5000;2313,2000;2789,8000;478,4000;505,1000;939,9000;1232,2000;498,5000;1102,9000;728,9000;1970,4000;4208,7998;1205,0000;337,3000
35951,0000;812,4000;791,4000;584,7000;355,6000;1346,1000;428,8000;358,1000;494,6000;1754,2000;2674,1001;1085,1000;836,4000;1101,4000;406,3000;343,2000;1544,0000;3106,1001;212,9000;2066,7000;1089,5000;566,8000;1232,3000;484,2000;3711,3999;27,6000;749,2000;1048,7000;2271,8999;349,3000;656,2000;328,4000;2032,2000;1045,6000;557,4000;471,4000;1086,7000;299,1000;359,0000;355,9000;338,4000;770,2000;245,4000;381,7000;4505,7998;812,6000;294,3000;8162,5000;535,0000;325,6000;6107,1001;195,5000;456,2000;260,0000;1243,7000;665,8000;1100,4000;639,9000;238,7000;3396,8000;430,5000;430,6000;6573,8999;392,3000;6700,6001;1150,4000;2241,7000;551,5000;506,1000;480,6000;408,7000;362,7000;1076,1000;2118,5000;2339,6001;2779,2000;474,1000;509,0000;926,1000;1214,8000;498,5000;1107,2000;718,3000;1941,6000;4195,0000;1175,6000;340,8000
35954,0000;799,3000;790,0000;588,3000;341,6000;1348,4000;427,9000;363,2000;492,1000;1754,2000;2657,2000;1066,4000;845,6000;1084,0000;395,0000;346,7000;1564,4000;3087,1001;209,4000;2035,8000;1104,4000;562,3000;1242,9000;480,1000;3643,6001;27,6000;753,7000;1044,1000;2266,3999;349,3000;653,7000;343,8000;2026,1000;1035,5000;562,5000;473,5000;1079,1000;296,3000;355,7000;355,3000;334,9000;739,1000;246,1000;374,8000;4505,7998;820,1000;321,7000;8156,2998;531,4000;325,6000;5949,7002;198,4000;464,9000;261,3000;1243,7000;676,0000;1090,7000;635,4000;234,7000;3354,8000;436,4000;424,2000;6565,7998;388,5000;6700,6001;1147,1000;2223,6001;536,5000;511,1000;484,3000;400,0000;368,5000;1052,8000;2102,3000;2293,3999;2797,8000;468,0000;534,9000;920,9000;1223,5000;498,5000;1110,1000;728,9000;1953,1000;4098,1001;1186,4000;339,1000
35955,0000;800,3000;798,4000;601,5000;340,3000;1354,7000;426,9000;369,3000;500,4000;1771,6000;2716,6001;1083,4000;868,7000;1086,5000;391,3000;341,4000;1564,4000;3099,8000;205,8000;2093,1001;1137,1000;575,0000;1266,6000;480,1000;3700,1001;27,6000;764,1000;1064,7000;2238,5000;355,8000;663,8000;355,1000;2017,0000;1045,6000;570,3000;482,4000;1119,5000;300,5000;355,7000;358,0000;341,9000;755,0000;253,7000;390,1000;4407,6001;831,3000;317,4000;8294,2998;537,9000;328,4000;6129,6001;196,5000;479,2000;261,3000;1250,6000;674,0000;1114,6000;643,5000;235,3000;3407,3000;442,7000;433,8000;6606,3999;393,8000;6700,6001;1211,0000;2237,2000;527,7000;522,3000;490,0000;397,9000;375,8000;1045,8000;2106,3000;2313,2000;2861,3999;469,2000;550,2000;924,4000;1255,4000;500,1000;1119,6000;751,6000;1976,1000;4195,0000;1191,8000;352,5000
35956,0000;801,3000;787,9000;580,0000;332,3000;1289,1000;420,6000;359,1000;486,3000;1794,8000;2691,1001;1096,2000;889,5000;1084,0000;362,1000;331,4000;1550,8000;3074,5000;197,7000;2084,3000;1130,4000;576,9000;1274,5000;476,0000;3671,8999;27,4000;765,6000;1062,4000;2260,8000;349,3000;650,1000;358,2000;1992,6000;1038,0000;572,8000;485,8000;1141,0000;297,7000;355,7000;354,2000;334,2000;727,2000;254,4000;387,0000;4647,6001;825,7000;303,4000;8281,7002;532,9000;325,6000;6144,6001;193,6000;471,4000;255,9000;1262,9000;669,9000;1107,1000;620,7000;220,5000;3407,3000;433,1000;432,8000;6622,6001;388,5000;6630,8999;1243,0000;2223,6001;536,5000;522,7000;477,9000;397,9000;364,3000;1059,8000;2102,3000;2293,3999;2795,1001;452,6000;545,3000;933,0000;1235,1000;498,5000;1116,7000;761,0000;1970,4000;4167,2998;1197,3000;354,3000
35957,0000;787,1000;771,2000;580,0000;322,4000;1310,9000;409,6000;341,9000;462,4000;1783,2000;2699,6001;1062,2000;860,2000;1054,2000;353,2000;308,5000;1510,0000;3068,2000;197,0000;2049,0000;1105,1000;559,2000;1266,6000;456,8000;3615,3999;27,4000;762,6000;1046,4000;2271,8999;349,3000;623,1000;337,2000;1910,5000;1028,0000;566,4000;478,6000;1147,3000;297,7000;350,1000;337,1000;325,8000;691,5000;245,1000;374,8000;4505,7998;797,1000;289,5000;8319,4004;522,7000;315,9000;6054,7002;189,2000;451,6000;251,0000;1253,3000;665,8000;1095,9000;624,7000;215,3000;3333,8999;411,8000;432,8000;6492,7002;384,4000;6499,2002;1218,8000;2214,6001;526,3000;507,9000;454,9000;384,9000;353,2000;1035,0000;2037,6000;2273,6001;2760,6001;432,9000;539,1000;927,8000;1223,5000;496,8000;1099,9000;742,3000;1981,8000;4111,8999;1201,9000;351,3000
35958,0000;760,8000;771,9000;574,0000;331,0000;1332,8000;403,2000;344,0000;463,8000;1812,1000;2793,0000;1079,2000;844,1000;1054,2000;355,5000;317,3000;1513,4000;3125,1001;198,8000;2079,8999;1088,8000;556,0000;1295,6000;457,9000;3530,6001;27,2000;756,7000;1039,5000;2271,8999;351,0000;600,3000;350,5000;1913,5000;1020,5000;583,2000;470,1000;1167,5000;284,6000;344,5000;331,0000;332,1000;680,3000;248,2000;361,2000;4658,5000;784,6000;308,3000;8363,2998;519,8000;308,9000;6032,2002;194,5000;443,8000;245,1000;1257,4000;663,7000;1109,4000;626,0000;219,3000;3302,3999;405,5000;436,0000;6492,7002;395,7000;6491,5000;1208,8000;2196,5000;530,7000;516,4000;453,8000;390,3000;344,2000;1031,9000;2082,1001;2306,6001;2856,1001;433,5000;538,4000;922,6000;1165,5000;496,8000;1115,2000;767,6000;1999,1000;4077,3000;1207,3000;340,3000
35961,0000;720,3000;791,4000;563,2000;325,0000;1335,9000;389,5000;343,0000;453,7000;1829,5000;2801,5000;1080,0000;846,4000;1046,7000;347,1000;303,2000;1496,4000;3137,8000;192,8000;2084,3000;1062,0000;551,6000;1293,0000;443,4000;3434,6001;27,5000;702,9000;1044,1000;2288,6001;352,6000;607,9000;351,0000;1858,8000;993,5000;581,9000;468,0000;1175,1000;271,9000;342,3000;321,3000;324,4000;684,9000;241,7000;347,9000;4691,2002;777,7000;294,9000;8501,2998;497,3000;308,9000;5919,7998;193,1000;428,0000;237,4000;1239,6000;684,3000;1121,3000;615,3000;212,5000;3250,0000;389,7000;422,1000;6509,0000;386,7000;6654,2002;1215,5000;2137,8000;541,6000;507,9000;439,8000;390,3000;315,8000;1010,1000;2070,0000;2293,3999;2882,6001;426,7000;528,4000;929,5000;1162,7000;488,7000;1103,6000;759,6000;2022,1000;3952,7000;1194,2000;337,9000
35962,0000;677,9000;784,4000;556,0000;329,7000;1343,0000;396,8000;345,0000;447,5000;1852,6000;2784,5000;1074,9000;851,0000;1029,3000;345,7000;304,4000;1503,2000;3068,2000;192,5000;2106,3000;1018,2000;554,7000;1295,6000;425,9000;3293,3999;26,4000;702,9000;1046,4000;2316,5000;352,6000;605,8000;339,2000;1858,8000;971,5000;581,9000;465,5000;1177,6000;251,7000;337,9000;297,2000;320,1000;675,6000;228,9000;339,9000;4625,7998;751,0000;290,0000;8564,0996;503,1000;307,5000;5777,3999;191,6000;423,4000;233,4000;1239,6000;682,2000;1112,4000;614,8000;214,2000;3187,1001;397,1000;424,2000;6468,3999;379,1000;6553,5000;1158,1000;2060,8999;537,5000;505,3000;440,9000;392,4000;304,7000;996,2000;2029,5000;2313,2000;2837,6001;424,9000;531,1000;927,8000;1142,4000;492,0000;1077,4000;727,6000;1993,3000;3911,2000;1181,0000;337,9000
35963,0000;670,8000;789,3000;551,3000;325,0000;1314,1000;398,7000;346,5000;445,7000;1823,7000;2708,1001;1074,1000;846,4000;1031,8000;334,4000;315,0000;1516,8000;3087,1001;188,6000;2101,8999;1033,0000;549,7000;1287,7000;408,9000;3372,5000;27,4000;707,4000;1041,8000;2310,8999;351,0000;601,3000;324,3000;1864,8000;965,0000;579,3000;462,1000;1159,9000;254,9000;336,8000;309,6000;336,3000;661,1000;229,3000;336,4000;4614,8999;772,1000;298,6000;8532,7002;507,5000;308,9000;5904,7998;191,2000;435,8000;234,7000;1238,2000;702,7000;1119,1000;600,1000;205,0000;3145,2000;384,6000;421,0000;6509,0000;379,5000;6313,2998;1152,6000;2047,4000;538,2000;487,8000;434,5000;414,1000;302,6000;1024,1000;2057,8000;2273,6001;2829,6001;426,1000;538,0000;920,9000;1101,8000;493,6000;1069,4000;714,2000;1987,6000;3904,2000;1174,8000;333,3000
35964,0000;669,8000;819,3000;578,8000;372,9000;1335,9000;439,7000;366,7000;518,2000;1777,4000;2623,2000;1081,7000;853,3000;1049,2000;381,4000;335,5000;1510,0000;3017,6001;223,8000;2106,3000;1059,1000;549,7000;1261,3000;467,3000;3671,8999;27,8000;741,7000;1046,4000;2260,8000;365,5000;630,3000;338,7000;1864,8000;997,5000;567,7000;478,6000;1135,9000;272,6000;354,5000;352,1000;350,4000;786,7000;249,2000;371,3000;4734,8999;772,1000;327,0000;8313,0996;526,3000;329,8000;5777,3999;197,0000;477,6000;248,7000;1246,5000;717,1000;1116,1000;590,7000;235,3000;3197,6001;449,3000;434,9000;6338,5000;400,2000;6336,6001;1181,3000;2097,1001;548,4000;499,0000;510,0000;447,6000;336,8000;1047,4000;2021,4000;2273,6001;2800,3999;472,9000;544,9000;931,3000;1116,3000;495,2000;1067,2000;728,9000;1958,9000;4008,1001;1174,8000;333,8000
35965,0000;672,8000;802,6000;572,8000;368,2000;1342,2000;445,2000;365,2000;503,7000;1742,6000;2648,7000;1079,2000;853,3000;1044,2000;367,3000;327,3000;1482,8000;2960,6001;216,4000;2049,0000;1049,4000;558,5000;1258,7000;449,2000;3626,7000;28,9000;746,2000;1046,4000;2221,8000;363,9000;626,7000;338,2000;1807,0000;991,5000;559,9000;477,3000;1123,3000;279,7000;357,9000;355,6000;337,7000;768,9000;249,6000;372,0000;4636,7002;767,8000;319,5000;8162,5000;529,2000;318,7000;5912,2998;197,9000;463,7000;243,7000;1234,1000;717,1000;1087,0000;572,8000;211,9000;3166,1001;433,8000;439,1000;6265,5000;388,9000;6328,7998;1169,1000;2178,3999;532,1000;498,5000;503,6000;449,7000;336,8000;1048,1000;2005,3000;2194,2000;2726,2000;458,7000;534,9000;920,9000;1122,1000;495,2000;1084,7000;716,9000;1970,4000;3973,5000;1139,1000;329,2000
35968,0000;698,1000;790,0000;578,8000;376,2000;1343,7000;436,1000;367,2000;496,4000;1789,0000;2614,7000;1074,1000;848,7000;1039,3000;358,3000;334,4000;1476,0000;2979,6001;197,0000;2115,1001;1046,4000;563,0000;1242,9000;451,5000;3525,0000;29,4000;734,3000;1044,1000;2255,2000;368,7000;624,7000;329,5000;1813,1000;969,0000;552,2000;482,8000;1117,0000;288,9000;357,9000;368,2000;345,5000;755,0000;249,2000;380,0000;4604,0000;759,1000;308,8000;8081,0000;537,2000;328,4000;5927,2998;197,0000;475,8000;254,6000;1221,8000;706,9000;1086,2000;578,1000;202,8000;3166,1001;437,5000;439,1000;6371,0000;391,6000;6297,7998;1168,0000;2187,5000;534,1000;498,5000;505,9000;450,8000;345,3000;1062,9000;2005,3000;2266,8999;2705,0000;461,2000;540,7000;936,4000;1110,5000;492,0000;1071,6000;707,6000;1953,1000;4001,2000;1156,2000;328,6000
35969,0000;702,1000;772,6000;574,0000;380,8000;1326,6000;419,7000;365,2000;486,6000;1742,6000;2640,2000;1034,1000;820,2000;1031,8000;346,6000;323,2000;1489,6000;2973,3000;198,8000;2057,8000;1044,9000;543,3000;1240,2000;448,6000;3502,3999;27,9000;716,4000;1057,8000;2227,3999;365,5000;604,3000;316,1000;1901,4000;970,5000;550,9000;485,8000;1124,6000;282,5000;342,3000;350,9000;341,2000;722,6000;249,2000;359,1000;4538,5000;758,4000;305,6000;8162,5000;517,6000;321,4000;6047,2002;196,0000;469,9000;246,9000;1241,0000;708,9000;1089,9000;580,8000;191,9000;3208,1001;427,2000;430,6000;6379,1001;379,5000;6251,2998;1147,1000;2124,2000;526,3000;494,5000;485,1000;443,3000;328,4000;1039,6000;1993,1000;2214,1001;2702,3000;455,1000;541,8000;929,5000;1087,3000;488,7000;1054,1000;707,6000;1935,9000;3938,8999;1167,0000;324,5000
35970,0000;741,6000;769,8000;569,2000;384,2000;1332,0000;408,7000;365,2000;475,0000;1777,4000;2708,1001;1069,8000;788,7000;1034,3000;342,4000;333,2000;1530,4000;3004,8999;202,3000;2110,7000;1073,2000;554,1000;1271,9000;460,3000;3519,3000;28,0000;719,3000;1057,8000;2233,0000;367,1000;605,3000;315,1000;1901,4000;980,5000;550,9000;476,0000;1142,2000;287,1000;342,3000;331,6000;342,7000;723,9000;252,7000;346,2000;4593,0000;770,9000;302,9000;8168,7998;537,2000;324,2000;6062,1001;200,3000;467,4000;253,2000;1249,2000;721,2000;1115,3000;595,1000;193,6000;3229,0000;415,8000;428,5000;6509,0000;382,1000;6259,1001;1169,1000;2092,6001;526,0000;509,3000;465,9000;449,7000;338,4000;1050,5000;2013,4000;2227,3000;2744,7000;460,0000;538,4000;945,0000;1130,8000;492,0000;1053,4000;734,3000;1970,4000;3876,5000;1173,2000;323,3000
35971,0000;758,8000;771,9000;559,6000;378,9000;1326,2000;406,0000;367,2000;481,9000;1804,6000;2681,3999;1069,8000;816,4000;1056,7000;345,7000;337,9000;1523,6000;2979,6001;201,6000;2097,5000;1077,6000;545,2000;1290,4000;465,5000;3615,3999;28,9000;722,3000;1060,1000;2271,8999;376,8000;638,9000;320,7000;1916,6000;993,0000;548,3000;476,9000;1153,6000;289,2000;337,9000;334,5000;348,3000;707,4000;253,0000;346,5000;4745,7998;769,0000;302,9000;8212,7002;526,3000;327,0000;5994,7002;197,4000;474,5000;253,7000;1260,1000;739,7000;1113,8000;622,0000;193,6000;3291,8999;415,4000;425,3000;6549,5000;382,9000;6321,1001;1171,3000;2079,0000;529,7000;522,3000;458,7000;456,2000;328,4000;1048,1000;1989,1000;2273,6001;2773,8999;456,9000;528,1000;948,5000;1188,7000;495,2000;1043,2000;736,9000;1987,6000;3876,5000;1173,2000;329,2000
35972,0000;776,0000;767,7000;547,7000;382,2000;1327,7000;406,9000;362,2000;503,7000;1827,8000;2723,8999;1058,8000;834,9000;1049,2000;378,6000;342,0000;1476,0000;3004,8999;211,1000;2053,3999;1062,0000;531,9000;1298,3000;469,6000;3587,1001;29,4000;723,8000;1066,9000;2305,3000;378,5000;641,0000;320,2000;1992,6000;986,0000;543,2000;472,2000;1161,2000;284,6000;343,4000;331,6000;344,8000;743,7000;248,2000;347,2000;4789,3999;776,5000;302,4000;8413,5000;521,2000;325,6000;6002,2002;198,4000;474,2000;257,7000;1265,6000;721,2000;1117,6000;626,5000;209,6000;3291,8999;440,8000;426,4000;6565,7998;387,4000;6321,1001;1197,8000;2065,3999;524,6000;524,9000;504,4000;442,2000;327,4000;1058,2000;2057,8000;2352,8999;2728,8000;454,4000;531,1000;929,5000;1188,7000;495,2000;1048,3000;740,9000;1970,4000;3890,3999;1184,1000;326,8000
35975,0000;770,9000;779,6000;545,3000;382,2000;1338,7000;411,4000;364,7000;512,7000;1827,8000;2715,3999;1066,4000;843,3000;1074,1000;372,5000;350,2000;1510,0000;3004,8999;210,8000;2084,3000;1059,8000;550,9000;1298,3000;488,3000;3621,0000;29,5000;744,7000;1071,5000;2338,8000;389,8000;654,2000;328,4000;2032,2000;999,5000;556,1000;472,7000;1175,1000;293,1000;345,6000;344,5000;360,9000;760,9000;249,2000;372,0000;4789,3999;778,4000;309,9000;8413,5000;535,8000;328,4000;6024,7002;202,7000;488,2000;263,1000;1253,3000;719,2000;1106,4000;634,1000;205,0000;3229,0000;448,2000;427,4000;6492,7002;393,8000;6352,1001;1198,9000;2079,0000;524,9000;527,6000;507,4000;448,7000;334,2000;1067,5000;2045,7000;2392,5000;2723,5000;456,3000;532,3000;936,4000;1182,9000;495,2000;1045,4000;754,3000;1987,6000;3876,5000;1188,0000;337,3000
35976,0000;754,7000;847,2000;546,5000;405,4000;1371,6000;456,1000;379,4000;532,3000;1903,2000;2681,3999;1095,3000;881,0000;1101,4000;383,3000;350,8000;1564,4000;3036,5000;217,8000;2128,3000;1085,1000;573,1000;1303,6000;507,5000;3688,8000;30,7000;759,6000;1101,2000;2383,3000;404,3000;669,6000;345,9000;2062,6001;1035,5000;575,4000;473,1000;1186,4000;304,4000;354,5000;358,0000;368,7000;779,4000;257,8000;382,1000;4887,6001;805,1000;308,3000;8137,3999;540,1000;339,5000;6024,7002;211,0000;500,9000;272,6000;1283,4000;731,5000;1091,4000;635,4000;205,6000;3312,8999;456,3000;447,7000;6500,8999;405,5000;6398,5000;1239,7000;2169,3999;536,9000;534,8000;509,6000;462,7000;351,6000;1088,5000;2094,2000;2438,8000;2718,2000;470,4000;544,9000;938,1000;1232,2000;501,7000;1080,3000;757,0000;2062,3000;4001,2000;1205,8000;344,3000
35977,0000;784,1000;866,7000;562,0000;442,7000;1422,6000;518,2000;394,5000;558,7000;1972,9000;2706,8999;1111,5000;884,1000;1128,8000;420,9000;374,9000;1635,8000;3131,3999;232,2000;2137,2000;1099,2000;588,9000;1335,2000;524,4000;3954,3000;30,0000;811,9000;1105,8000;2528,1001;443,1000;661,4000;359,2000;2096,1001;1045,6000;580,6000;477,3000;1191,5000;329,2000;359,0000;397,6000;392,6000;846,2000;267,8000;418,3000;5040,3999;822,0000;328,6000;8062,1001;576,4000;366,0000;6069,6001;220,6000;517,3000;293,4000;1332,7000;725,4000;1124,3000;642,1000;227,3000;3428,2000;484,9000;447,7000;6557,7002;425,9000;6584,3999;1211,0000;2196,5000;555,3000;537,0000;544,8000;486,5000;395,4000;1116,4000;2199,3000;2511,5000;2683,7000;501,8000;555,6000;945,0000;1330,8000;505,0000;1147,3000;814,4000;2068,0000;3945,8000;1232,2000;364,2000
35978,0000;796,2000;875,1000;587,1000;422,7000;1434,3000;499,9000;406,2000;560,9000;1920,6000;2723,8999;1118,3000;916,4000;1158,6000;407,7000;383,7000;1666,4000;3068,2000;228,0000;2146,0000;1124,5000;590,8000;1335,2000;513,4000;4044,7000;31,3000;835,8000;1105,8000;2450,1001;430,2000;658,3000;370,5000;2050,3999;1063,1000;572,8000;485,8000;1175,1000;345,1000;361,2000;382,9000;394,0000;812,5000;278,4000;413,1000;5127,6001;808,9000;344,2000;7779,7998;567,0000;366,0000;6234,5000;220,6000;531,3000;291,1000;1342,3000;713,0000;1165,4000;639,4000;227,3000;3470,2000;477,9000;438,1000;6517,1001;422,5000;6545,7002;1229,8000;2241,7000;562,8000;532,1000;544,4000;493,0000;388,0000;1148,2000;2191,2000;2458,6001;2697,0000;492,6000;555,2000;931,3000;1345,3000;503,3000;1128,3000;790,3000;2027,8000;3883,5000;1231,4000;375,9000
35979,0000;804,3000;861,8000;597,9000;398,8000;1426,5000;491,7000;404,7000;548,6000;1955,5000;2758,0000;1130,1000;914,1000;1146,2000;400,7000;377,3000;1642,6000;3080,8000;223,1000;2168,0000;1107,4000;566,1000;1332,6000;495,3000;3948,7000;30,8000;816,4000;1108,1000;2427,8000;462,6000;659,9000;366,9000;2041,3000;1068,1000;576,7000;489,6000;1172,5000;336,6000;355,7000;381,4000;394,7000;795,3000;280,5000;403,0000;4985,7998;822,6000;348,5000;8062,1001;571,3000;374,3000;6272,0000;215,8000;524,8000;291,1000;1331,4000;713,0000;1165,4000;644,4000;222,2000;3396,8000;465,8000;442,3000;6476,5000;426,3000;6716,1001;1227,6000;2196,5000;562,8000;538,8000;547,0000;496,2000;384,3000;1147,5000;2142,7000;2491,7000;2678,3999;480,3000;552,5000;931,3000;1301,8000;505,0000;1121,8000;787,7000;2062,3000;3973,5000;1226,7000;386,9000
